page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
42,210,naning,Indonesia,Business traveler,Superior Room Twin,Stayed 2 nights in April 2021,10.0,Exceptional,Exceptional,i want to come back again to stay with best deal value,"March 05, 2022"
43,211,Herry,Indonesia,Family with teens,Deluxe Room King,Stayed 1 night in February 2022,8.0,Excellent,Good,Generally ok,"February 03, 2022"
43,212,Glen,Australia,Couple,Superior Room King,Stayed 7 nights in December 2021,10.0,Exceptional,Great place,"Really unique open plan design comfy bed nice hot shower and really nice helpful friendly staff, just really enjoyable stay.its also great location short walk for anything you need.","December 24, 2021"
43,213,fanindra,Indonesia,Group,Deluxe Room Twin,Stayed 5 nights in December 2020,8.0,Excellent,Not bad!,Go for the location!,"September 07, 2021"
43,214,Ankit,India,Family with young children,Superior Room Twin,Stayed 1 night in December 2020,6.4,Good,Good for 1 night stay,Good for 1 night stay,"June 27, 2021"
43,215,Christina,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in April 2021,8.0,Excellent,Cool facilities!,"The location was easy to find and actually close to a lot of places. They have bikes for us to rent, unfortunately when I was there it rained so hard 😭 but gladly they also have a pool, so we went to the pool instead. The food is good as well!","April 17, 2021"
44,216,Achmad,Indonesia,Family with young children,Deluxe Room King,Stayed 1 night in January 2021,10.0,Exceptional,Hotel Dekat Mall,Good Hotel,"February 17, 2021"
44,217,Thio,Indonesia,Couple,Superior Room King,Stayed 1 night in January 2021,8.0,Excellent,Very good,"Lokasi strategis, staf ramah, kamar OK","January 25, 2021"
44,218,Karen,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in November 2020,9.2,Exceptional,old charm in bandung,"got better rate on the weekend, maybe since it's still pandemic. good hygiene on rooms and also during breakfast time, ensuring safe environment for guest in the time of pandemic.","November 24, 2020"
44,219,Tiffani,Indonesia,Group,Executive Suite King,Stayed 2 nights in October 2020,10.0,Exceptional,Short Holidays,"Thankyou so much ... Ruangan luas ,bersih dan tempat strategis","October 22, 2020"
44,220,Anisha,Indonesia,Family with young children,,Stayed 1 night in August 2020,10.0,Exceptional,Exceptional,nice stay,"October 16, 2020"
45,221,Charles,Indonesia,Business traveler,Executive Room King,Stayed 1 night in February 2020,8.4,Excellent,Good,Nice Location,"March 01, 2020"
45,222,Elisabeth,Indonesia,Couple,Executive Room King,Stayed 1 night in February 2020,7.6,Very good,Location is good,We need connection door between 2 room but Hotel cant give and then Hotel give upgrade room but executive but looks old but clean.,"February 24, 2020"
45,223,mamay,Indonesia,Solo traveler,Superior Room King,Stayed 1 night in November 2019,8.8,Excellent,had a nice stay,great hotel in premium location among bandung city's centre but it's quiet and a perfect place to rest. good facilities with great value of breakfast's choice.,"November 29, 2019"
45,224,NATHARIA,Indonesia,Family with young children,,Stayed 1 night in October 2019,8.4,Excellent,Excellent,always stay here when i go to bandung,"October 22, 2019"
45,225,Greni,Indonesia,Business traveler,Deluxe Room Twin,Stayed 1 night in August 2019,7.2,Very good,Old hotels but the locations is very good near city center,Plus : + Locations have a good access in city center + Near from Jalan Riau which is center of culinary and shopping area + Good and fast response staff + Wifi is working well Minus : - Breakfast is bad - Interior of hotels is quite old,"September 18, 2019"
46,226,James,United Kingdom,Group,Superior Room King,Stayed 2 nights in August 2019,10.0,Exceptional,Perfect,"The GM I forget his name but from Sumatra was excellent, he made myself and staff (27 pax), very welcome, we had a great holiday and stay","August 19, 2019"
46,227,Felix,Indonesia,Couple,Deluxe Room King,Stayed 1 night in June 2019,9.6,Exceptional,"Nice classic hotel, located at the center of Bandung","It's an ""old"" building with a nice architecture. Located at the center of Bandung, next to the Bandung Indah Plaza mall and at the Jalan Riau. Inside the hotel is very quite despite being located at the center of the city. The room is big, just like an ""old"" and classic hotel. Breakfast is good, there are plenty of food choices. The staffs are friendly. This hotel is very recommended for those who want to have bussiness trip in the Bandung city center area.","June 06, 2019"
46,228,Norita,Malaysia,Couple,Superior Room King,Stayed 1 night in April 2019,6.0,,Not santika level,"Old hotel, bedsheet and towel are blackish. Unreliable wifi connection. I was given a room with crumpled bedsheet, possibly the sheet used by previous guests was not changed. It was my mistake that i lied down on the comforter for a while and then only realized the crumpled bedsheet when i removed the comforter. It was too late to complain as the staff can easily point it to me that i had used the bed. Worst santika stay. Used to like this hotel due to its location but unlikely stay at santika bandung ever.","April 28, 2019"
46,229,Sandra,Indonesia,Family with teens,Superior Room King,Stayed 1 night in February 2019,7.6,Very good,Very good,"nice old hotel, the property is quite clean even the hotel is old","April 01, 2019"
46,230,Chia,Indonesia,Couple,Superior Room King,Stayed 1 night in March 2019,9.2,Exceptional,Exceptional,Simple hotel with clean room. Staffs are friendly,"March 08, 2019"
47,231,RUSMIATI,Indonesia,Group,Superior Room,Stayed 1 night in July 2018,8.4,Excellent,Good Hotel,Nice stay & good location,"March 04, 2019"
47,232,SOEKAMTO,Indonesia,Family with teens,Deluxe Room Twin,Stayed 1 night in February 2019,8.4,Excellent,Excellent,No comment rata2 bagus,"February 21, 2019"
47,233,Catherina,Indonesia,Family with young children,Superior Room King,Stayed 3 nights in June 2018,7.6,Very good,Nice Hotel,Strategis Location,"February 14, 2019"
47,234,nono,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in October 2018,8.4,Excellent,great,lokasi dekat dengan pusat keramaian..... my son very enjoyed with the pool,"January 09, 2019"
47,235,Jeffrey,Indonesia,Business traveler,Superior Room King,Stayed 1 night in March 2018,6.0,,Above average,It's an old hotel & needs improvement to compete with a lot of new hotels.,"January 02, 2019"
48,236,Fhitria,Indonesia,Family with young children,Deluxe Room Twin,Stayed 2 nights in December 2018,8.4,Excellent,"Spacious room facing the pool, location is perfect, lots of restaurants and shops near by.",The breakfast is average. The pool is nice for kids.,"December 31, 2018"
48,237,Yiu,"Hong Kong SAR, China",Couple,Superior Room King,Stayed 2 nights in October 2018,8.8,Excellent,Excellent location,Excellent location,"October 24, 2018"
48,238,Endina,Indonesia,Business traveler,Deluxe Room King,Stayed 1 night in September 2017,4.4,,Acceptable,"Old timey hotel, retro feeling. Though it looked like worn out & could break down any second, the facilities are neatly maintained.","July 27, 2018"
48,239,Butet,Indonesia,Couple,Deluxe Room King,Stayed 1 night in July 2018,8.8,Excellent,Our second home in Bandung,"We always stay here everytime we came to Bandung. We request the same room. It’s homey and closes to all destination, it is in the center of the city with many access to reach the property. However, unlike previously, this time breakfast seems different. We had breakfast at 6.30 am and most of meals are not ready yet. Some meals are served while still not warm yet, and the variety of meals are seems reduced. Coffee were tastes different. Need some improvement for breakfast buffet","July 09, 2018"
48,240,Irwan,Malaysia,Business traveler,Superior Room,Stayed 2 nights in June 2018,9.6,Exceptional,Exceptional,no comment averything good,"June 23, 2018"
49,241,Butet,Indonesia,Family with teens,Deluxe Room King,Stayed 1 night in May 2018,10.0,Exceptional,Great place to stay,"Always good to stay in santika hotel everytime we went to Bandung. Located in the center of city, cozy design to make us feel at home. Staff are friendly and accommodative.","May 13, 2018"
49,242,Mochamad,Indonesia,Family with teens,Deluxe Room Twin,Stayed 2 nights in July 2017,8.0,Excellent,my favourite hotel,"I've been many times stay at Hotel Santika Bandung, I also have been at Santika Semarang, Santika BSD. the food is the best I think. best location, absolutely at down town","April 25, 2018"
49,243,Albert,Indonesia,Family with young children,Superior Room King,Stayed 2 nights in April 2018,7.2,Very good,Not as I expected,"the bathroom water is smelly, hot water is unstable, breakfast was not tasty, the others are ok.","April 23, 2018"
49,244,Ayu,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in April 2018,6.8,Good,"Old Building, needs maintenance - but great location.","The Location is very strategic, in the heart of the city. The breakfast is quite good and has many variations. Unfortunately the room smells like an old building, like musty smell. I've to spray my perfume all the way the room.. Seems the hotel must have worked out with its ventilation and maintenance or even do the renovation . The swimming pool is nice and shady.","April 20, 2018"
49,245,Juni,Indonesia,Business traveler,Superior Room Twin,Stayed 1 night in May 2017,5.6,,Good location but old one,"It's a nice hotel in Riau area. I love that the parking is in basement and they clean my car for free! standard breakfast, the interior is a little bit old, and the room was ok. overally, i'm satisfied, but the price is a little bit expensive.","March 24, 2018"
50,246,Butet,Indonesia,Couple,Deluxe Room King,Stayed 1 night in February 2018,8.4,Excellent,Always good to stay in Santika Hotel Bandung,Santika hotel is our first choice of accommodation whenever we travel to Bandung. Best location and easy access everywhere. Feel homy for us that’s why we always come back everytime we’re in Bandung,"February 21, 2018"
50,247,Finna,Indonesia,Family with young children,Superior Room Twin,Stayed 2 nights in January 2018,7.6,Very good,Good,Everything good and value for money,"January 04, 2018"
50,248,Butet,Indonesia,Family with young children,Deluxe Room King,Stayed 3 nights in December 2017,8.8,Excellent,2nd home in Bandung for my family,"We always stay in Santika everytime we go to Bandung, which almost every month. Great property in the heart of the city, easy to go anywhere in Bandung","December 30, 2017"
50,249,Jannes,Indonesia,Couple,Superior Room King,Stayed 1 night in December 2017,7.6,Very good,Very good,"Good hotel with nice staffs. Location is good, nearby shopping mall and factory outlets and little bit crowded infront of hotel due to street parking. Room is spacious but bath room bit smelly. Rooms facing to Riau street could be noisy at night. Breakfast is good with vorious type of choices. Definitely will come back and recommend to a friend.","December 29, 2017"
50,250,STANLY,Indonesia,Couple,Superior Room King,Stayed 1 night in December 2017,8.4,Excellent,"Great food, great staff",The staff in the reception was very friendly. Love the foods in the resto. This hotel chain always serve a great varieties with excellent taste of foods,"December 07, 2017"
51,251,Ahmad,Indonesia,Solo traveler,Superior Room Twin,Stayed 1 night in November 2017,10.0,Exceptional,All good,Will come back again 😍,"November 19, 2017"
51,252,Butet,Indonesia,Couple,Deluxe Room King,Stayed 1 night in October 2017,9.2,Exceptional,My second home in Bandung,"I always stay at Santika hotel during my stay in Bandung, the ambience is homey and staffs are friendly and very accommodating. However currently need some improvement in the parking area, it looks there were leakage in the plumbing and needs more lighting","October 20, 2017"
51,253,Tjhin,Indonesia,Couple,Superior Room King,Stayed 1 night in October 2017,10.0,Exceptional,Nice room nice location,"Very highly recomended , staff was nice, room is spacious , clean, and comfy. Breakfast not as good as all reviewers said, i think the food is cold and not so delicious. But after all , i will be back stay here again. Very recomended.","October 20, 2017"
51,254,lidia,Indonesia,Family with young children,Deluxe Room King,Stayed 2 nights in August 2017,9.2,Exceptional,excellent,"i booked a deluxe king bedroom at first, but then when i arrived at the hotel, the staff told me that i got an upgrade from the hotel to stay in executive room. of course i'll be delighted 😆 though its an old building, but i found it very cozy and comfortable. breakfast are more than enough, their varieties are awesome! i love to stay here and easy in easy out, no hassle...","August 29, 2017"
51,255,Sisca,Indonesia,Family with teens,Superior Room Twin,Stayed 2 nights in July 2017,6.4,Good,Good Breakfast,One thing I loved about Santika tht they always have excellent breakfast varian .. Santika Bdg is quite old building *but I love it* ... looking at the pool reminds me on my college years spend the time with friends swimming there👍 *throwbackmemories*,"July 22, 2017"
52,256,Butet,Indonesia,Couple,Deluxe Room Twin,Stayed 1 night in July 2017,9.6,Exceptional,My second home in bandung,"Always feel homy to stay in Santika hotel Bandung. Room are spacious, breakfast are great, staffs are friendly and accommodative. I always choose to stay here whenever I travel to Bandung","July 18, 2017"
52,257,Octavianus,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in July 2017,9.6,Exceptional,Good Hotel,We booked 2 Superior Rooms - Twin and asked for 1 room for our early check-in and when we arrived there they gave us 1 Superior Room for our early check-in and 1 upgraded room to Executive Room. Good location for us so we could travel to some places near to hotel. Nice clean room and good breakfast but limited parking space. We enjoyed our staying at Santika Bandung Hotel and love to come back again someday. Thank you very much for the hospitality.,"July 17, 2017"
52,258,Butet,Indonesia,Family with young children,Deluxe Room King,Stayed 1 night in July 2017,9.6,Exceptional,Good hotel in great location,This is the hotel i always choose to stay whenerver i go to Bandung. Friendly and accommodative staff. Breakfast are great with varies option. Feels homy and cozy,"July 12, 2017"
52,259,kristono,Indonesia,Business traveler,Deluxe Room King,Stayed 1 night in June 2017,5.6,,Need Major Renovation,It's a very old hotel. Really need major renovation.,"June 08, 2017"
52,260,Butet,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in May 2017,10.0,Exceptional,Very nice hotel with great service,"This is the second time we stayed at Santika Hotel. They have great service, staff are friendly. They served meal for sahur during ramadhan too. My son feels homey staying there","June 03, 2017"
53,261,Butet,Indonesia,Family with young children,Deluxe Room Twin,Stayed 1 night in May 2017,9.2,Exceptional,Best buy hotel in the city center,"Nice clean room and good breakfast. Walking distance to shopping area. Staffs were accommodative, i was asking for king bed and they provide me even though the request was last minute","May 26, 2017"
53,262,Septilia,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in May 2017,10.0,Exceptional,Good value hotel,"This hotel placed at riau street, the it street of bandung You can find good food, good fashion, good cafe and everything that you need. It also near jl merdeka which is one of busy street in bandung which has some good street food","May 18, 2017"
53,263,zalvika,Indonesia,Family with young children,Superior Room King,Stayed 1 night in May 2017,10.0,Exceptional,Great hotel in a great location,"Hotel location is good, you can find several factory outlets within walking distance. Breakfast is great, it offers various type of choices. Unfortunately lift can only reach until loby, can not go down to the basement where we park our car","May 15, 2017"
53,264,Anto,Indonesia,Family with young children,Deluxe Room Twin,Stayed 2 nights in January 2017,9.2,Exceptional,"my second time at this hotel, always have a great time here, my kiddos love the pool.., breakfast are good..",if you looking for a lot of shopping spot this are a perfect location hotel to stay..,"April 28, 2017"
53,265,hanifian,Indonesia,Couple,Deluxe Room King,Stayed 1 night in April 2017,10.0,Exceptional,Great,"we arrived at santika hotel bandung at 5pm. the staf are friendly, polite and responsive breakfast was good, with various food served the hotel located at very center of bandung. shopping center and culinary nearby and luckly we got our room upgraded by the hotel, for free 😀😀😀😀 it was great experience recommended and will stay here again regard","April 26, 2017"
54,266,Widyashanti,Indonesia,Family with teens,Deluxe Room King,Stayed 1 night in March 2017,8.4,Excellent,Near factory outlet,Near factory outlet,"April 18, 2017"
54,267,Audi,Indonesia,Business traveler,Superior Room King,Stayed 1 night in February 2017,8.8,Excellent,Great location and budget,"Only wifi signal need to be upgrade,","March 01, 2017"
54,268,aisyah,Indonesia,Business traveler,Superior Room King,Stayed 2 nights in February 2017,8.4,Excellent,"good room, very good breakfast (but not if you ask for take away), location 5 minutes walking to BIP",Take away breakfast was so minimalist. The music from ground floor was heard loudly in the 2nd floor room.,"February 27, 2017"
54,269,Rianto,Indonesia,Couple,Deluxe Room Twin,Stayed 1 night in January 2017,9.2,Exceptional,Good location hotel,Good food,"January 21, 2017"
54,270,Fu,Malaysia,Business traveler,Superior Room Twin,Stayed 1 night in January 2017,8.4,Excellent,good location old hotel,"The hotel is in a very good location of riau area, front and back shopping, all walking distance. Hotel a bit old, cleanliness still acceptable, food is good, staff polite. Not a bad choice.","January 17, 2017"
55,271,Ireng,Indonesia,Family with teens,Superior Room King,Stayed 1 night in January 2017,9.6,Exceptional,Overall good value for money,"We are couple with two children, did not expect to get two rooms with connecting door, and a swimming pool. It was a nice surprise. The bathroom is awesome. Staff are helpful, and the massage from the spa is very good.","January 04, 2017"
55,272,Lisa,Indonesia,Family with young children,,Stayed 2 nights in November 2015,6.8,Good,Big but old,"Overall good, but because it was a old hotel, you can't expect the fresh air and new stuff inside the room.","January 01, 2017"
55,273,yan,Indonesia,Solo traveler,Superior Room King,Stayed 1 night in December 2016,4.8,,Old hotel,Old hotel Bad smell Dirty blanket and room Reception not available for 24 hours Old employee,"December 16, 2016"
55,274,Maya,Indonesia,Family with young children,Deluxe Room King,Stayed 1 night in December 2016,8.0,Excellent,Excelent,Excelent breakfast ..but the room had annoying sounds from the other room,"December 06, 2016"
55,275,Billy,Indonesia,Family with young children,Deluxe Room Twin,Stayed 2 nights in July 2016,10.0,Exceptional,unforgettable,good location. good facilities. good food and breakfast.,"November 24, 2016"
56,276,yoese,Indonesia,Solo traveler,,Stayed 1 night in October 2014,8.0,Excellent,Love this hotel,"Good location, fast response room service","November 09, 2016"
56,277,yoese,Indonesia,Solo traveler,,Stayed 1 night in December 2014,8.4,Excellent,Good location & room service,I'll comeback to this hotel,"November 09, 2016"
56,278,Idham,Indonesia,Business traveler,Superior Room Twin,Stayed 1 night in July 2016,8.4,Excellent,good location,for familt,"August 29, 2016"
56,279,Idham,Indonesia,Family with young children,Deluxe Room King,Stayed 1 night in July 2016,7.6,Very good,having relaxed atmosphere in the semi-open outdoor pool,nice breakfast and cozy pool,"July 03, 2016"
56,280,Edie,Indonesia,Family with young children,,Stayed 1 night in November 2015,7.6,Very good,Good Old Hotel,"Stayed there with my small family, got free upgrade to suite room, excellent location. New furnitures will make the hotel even better place to stay.","May 28, 2016"
57,281,Nurul,Malaysia,Couple,,Stayed 2 nights in May 2016,10.0,Exceptional,Pleasant stay,We had a pleasant stay. Thank you Santika staff.,"May 16, 2016"
57,282,Lim,Singapore,Couple,,Stayed 1 night in November 2015,3.6,,Disappointed,Looks like a chalet. Noisy surrounding. Did not enjoy my stay. 1 plus point will be a supermarket and small shopping mall opposite the hotel.,"May 16, 2016"
57,283,Mohd,Malaysia,Family with young children,,Stayed 3 nights in April 2016,9.6,Exceptional,Superb Location,"Old hotel but nice surrounding. Location next to Bandung Indah Plaza, 2 minutes walking distance. 10 minutes walking distance to famous factory outlet (few of them). Breakfast is good. Its location was superior to other hotel in that Riau area.","May 04, 2016"
57,284,Teyar,Indonesia,Family with young children,,Stayed 2 nights in January 2016,8.4,Excellent,"Location is Good, but need new furniture",Location is exactly in front of a big supermarket. You can find anything in the supermarket. Near to BIP. Improvement need to be made on furniture. we definitely need a new one. Breakfast is fair.,"March 26, 2016"
57,285,Endang,Indonesia,Family with teens,,Stayed 1 night in February 2016,8.0,Excellent,All family members are happy,"We booked 6 rooms as we attending a family wedding in Bandung. In short everyone was happy staying here. Eveyone means grandmas, cousins, and children. Thank you Santika Bandung!","February 22, 2016"
58,286,Arif,Indonesia,Couple,,Stayed 3 nights in January 2016,8.8,Excellent,Good hotel for shopping area,"Hotel interior is new refurbished, spacious room, clean, bathroom smelling from drainage ditch, friendly staff, breakfast has various menu, gym accessories only 2 type machine. Location close to famous shopping center, mall, FO, and culinary.","January 25, 2016"
58,287,Satriawan,Indonesia,Family with young children,Superior Room King,Stayed 2 nights in December 2015,8.0,Excellent,Good location,"Nice and clean hotel, there is swimming pool good for children, breakfast was good with a lot of choices","December 26, 2015"
58,289,Azman,Malaysia,Family with young children,,Stayed 3 nights in November 2015,9.7,Exceptional,Great Location and Friendly Staff,"Overall this Hotel is among the best place to stay. The staffs are friendly, location is near to well known Factory Outlet along Jalan Riau and shopping complex. We can just walk to Factory Outlet. Easy to get public transport (taxi and angkutan kota). The room is comfort and spacious. For improvement I would like to suggest the breakfast menu to be more variety especially in international food. The rest I have no complaint during 3 nights my stay here.","December 02, 2015"
58,290,Palupi,Indonesia,Business traveler,,Stayed 6 nights in October 2015,8.7,Excellent,"Comfort, nice staff",Very nice...,"October 08, 2015"
59,291,novy,Indonesia,Solo traveler,,Stayed 1 night in September 2015,6.0,,cleans,"So, lovely service, room adequate for our stay. We also had lunch there and the food and service was fine. Recommend for a convenient stay","September 26, 2015"
59,292,Neesa,Malaysia,Couple,,Stayed 4 nights in August 2015,9.0,Exceptional,My only choice of hotel!!,"Great! Ill definitely stay in hotel santika everytime i visit bandung. Infact, ive been recommending to my friends n family to stay here!","September 07, 2015"
59,293,Lelly,Indonesia,Family with teens,,Stayed 1 night in August 2015,7.7,Very good,Family vacation,Booking melalui Agoda,"August 27, 2015"
59,294,carel,Indonesia,Family with teens,,Stayed 1 night in August 2015,7.3,Very good,.,Good.,"August 22, 2015"
59,295,Haryanto,Indonesia,Couple,,Stayed 1 night in August 2015,8.3,Excellent,It's good hotel,I was very convenient stay at this hotel,"August 21, 2015"
60,296,Zulkarnain,Indonesia,Family with young children,,Stayed 1 night in July 2015,9.3,Exceptional,old hotel with good maintenance,"great reception performance during check-in and check-out, slow response from the bell boy when we arrive though. Large room size, old but clean and well maintained. New furnitures brings a new atmosphere inside the rooms. Lift was old but still in good performance. Swimming pool was really cold. Basement parking lot, lot of spaces for cars. Breakfast was great, many food varieties with great taste.","July 28, 2015"
60,298,Tatan,Indonesia,Family with young children,,Stayed 6 nights in July 2015,8.7,Excellent,Friendly hotel,"It is a clean and tidy hotel with good hospitality. The food is also good but I believe the service on this subject still can be increased. Mostly, location of the hotel is really strategic.","July 20, 2015"
60,300,dedi,Indonesia,Business traveler,,Stayed 2 nights in June 2015,8.0,Excellent,business and pleasure,"nice hotel and comfort for business and travel.. nice staff, food excellent and location closed to mall and factory outlet..","June 15, 2015"
61,301,Franciska,Indonesia,Family with young children,,Stayed 2 nights in June 2015,6.0,,desperately need uplifting,"We stayed here before but it was not how we remembered it to be. Room sound proofing really need to be solve, our 1st night other hotel guests disturb our sleep as they still allowed to swim at 12am, which is right in front of our room. We asked to change room on the 2nd night but we could hear the loud motorcycles passing by. Bathroom sanitary wares also needed update, one of the shower head had the fittings fell off while the other had a stained towel. Room service was average. We were informed that the hotel is doing renovation by stages, but we really urged the hotel to get the sound proofing resolve, its really an essential thing any hotel with (3) star rating should provide.","June 10, 2015"
61,302,Erwin,Indonesia,Family with young children,,Stayed 1 night in June 2014,9.3,Exceptional,good food,Nyaman,"May 28, 2015"
61,303,Nazreen,Singapore,Family with young children,,Stayed 5 nights in December 2014,6.0,,Overall good,overall hotel is good..except for the hotel restaurant service super slow...,"May 25, 2015"
61,304,EDWARD,Indonesia,Business traveler,,Stayed 1 night in March 2015,8.0,Excellent,old hotel,It was an old hotel with an old furnished. The best thing is the room was smoking,"May 18, 2015"
61,305,ASRI,Indonesia,Family with young children,,Stayed 3 nights in May 2015,8.3,Excellent,great for family,"I'm satisfy with the comfort, food and location of this hotel. Definitely will come back again..","May 18, 2015"
62,306,Thomas,Indonesia,Couple,,Stayed 3 nights in May 2015,8.0,Excellent,Good location & value of money,1. Breakfast is ok 2. Location is favorable 3. Price is reasonable,"May 18, 2015"
62,307,Brian,Indonesia,Couple,,Stayed 1 night in June 2014,8.3,Excellent,Best value for money,"the hotel is quite old enough but still comfort to stay. At that time, we got upgraded because rooms is not ready even we arrive at 3 pm. Overall this hotel is calue for money to stay. Not too expensive. The hotel and bathroom is clean which is most important to stay. Because located in middle of city, we got traffic jam in front of the hotel","May 09, 2015"
62,308,Nayda,Indonesia,Family with teens,,Stayed 1 night in May 2015,5.0,,Old and too expensive,The room was old with cracked inside the bathtub. The TV was too small. I booked deluxe room but it is too expensive for that type of room. The hotel needs some refurbishments. I won't stay in this hotel again.,"May 08, 2015"
62,309,ASHAR,Singapore,Couple,,Stayed 2 nights in April 2015,9.3,Exceptional,"Great location, shopping areas nearby","It was great, value for money, room was good size with decent amenities, shopping was nearby.","May 05, 2015"
62,310,Siti,Malaysia,Family with teens,,Stayed 3 nights in April 2015,8.3,Excellent,Value for money,Its location near shopping mall Bandung Indah Plaza and factory outlets eg Heritage are a big plus. Rooms are spacious with cable movie channels. Staff are helpful and courteous. Breakfast has abundant local spread.,"May 04, 2015"
63,311,Suprapto,Indonesia,Business traveler,,Stayed 1 night in April 2015,8.0,Excellent,"location, city","Location, city","April 29, 2015"
63,312,Suprapto,Indonesia,Business traveler,,Stayed 1 night in April 2015,8.0,Excellent,"Location, food","Location, food","April 27, 2015"
63,313,Suprapto,Indonesia,Business traveler,,Stayed 1 night in April 2015,8.0,Excellent,location,Location,"April 27, 2015"
63,314,LANNY,Indonesia,Business traveler,,Stayed 3 nights in April 2015,6.3,Good,Santika hotel,"Old hotel, smoking allowed in the lobby is very annoying. Location strategic near mall, just across found Mall.","April 23, 2015"
63,315,Siti,Singapore,Group,,Stayed 3 nights in April 2015,9.7,Exceptional,Gotta love this hotel!,Awesome!,"April 20, 2015"
64,316,Hendro,Indonesia,Family with young children,,Stayed 2 nights in April 2015,7.3,Very good,Great Location,Great ...,"April 07, 2015"
64,317,Abu,Malaysia,Family with teens,,Stayed 3 nights in March 2015,8.7,Excellent,Friendly environment,Good and satisfactory,"March 17, 2015"
64,318,Mohd,Malaysia,Group,,Stayed 2 nights in March 2015,7.7,Very good,quality and cleanliness of bed linen is very poor,memuaskan,"March 16, 2015"
64,319,Masthurah,Singapore,Couple,,Stayed 4 nights in March 2015,8.0,Excellent,Hotel Santika 3 ***,I would rate the hotel as Good. Alots of shopping and food which you can find around the area. Factory outlet are walking distance from the hotel. Hotel staffs are very helpful and friendly.,"March 11, 2015"
64,320,Ni,Indonesia,Business traveler,,Stayed 1 night in August 2014,7.3,Very good,Good Location,This is my 2nd time staying at Santika Hotel Bandung. feel comfortable with their service and hospitality.. Good LOcation.. close to shopping and food place,"February 03, 2015"
65,321,Dedy,Indonesia,Family with teens,,Stayed 1 night in December 2014,10.0,Exceptional,Santika Hotel: Indonesian Best Hotel,"Santika Hotel have never been disappointed me, wherever I have to stay in hotel, if there is Santika Hotel, I will choose Santika Hotel. Place , Food, Comfort always within expectations.","February 02, 2015"
65,322,Devie,Indonesia,Family with young children,,Stayed 2 nights in January 2013,7.0,Very good,great location,Its been renovated.the location is good between 2 mall,"January 27, 2015"
65,323,Steve,Australia,Solo traveler,,Stayed 5 nights in January 2015,10.0,Exceptional,My holiday of confidence,My stay was excellent and I could not have asked for a better hotel. They made all our family welocome as visitors.,"January 19, 2015"
65,324,Yen,Malaysia,Group,,Stayed 2 nights in January 2015,6.0,,Location is good!,Location is good but my room quite noisy due to facing main road. Only one plug to charge battery and this is not enough.,"January 18, 2015"
65,325,mohideen,India,Solo traveler,,Stayed 1 night in August 2014,8.0,Excellent,"convenient location, friendly staff",for a 3 star hotel asking price was cheap. Location was superb. staff were friendly and english speaking,"January 14, 2015"
66,327,SIMON,Singapore,Family with young children,,Stayed 4 nights in December 2014,8.0,Excellent,Good Stay & will repeat stay,No problems,"December 29, 2014"
66,328,Teddy,Indonesia,Family with young children,,Stayed 1 night in December 2014,8.3,Excellent,"good staff, clean and best location","Nice location for shopping, good food for Indonesia taste, and good performance staff","December 28, 2014"
66,329,Dadi,Indonesia,Family with young children,,Stayed 1 night in July 2014,8.0,Excellent,Good location,The hotel has good location that close to shopping area,"December 28, 2014"
67,331,Noor,Singapore,Family with teens,,Stayed 3 nights in December 2014,8.0,Excellent,Value for Money,Very satisfied except for a bad wifi in room.,"December 22, 2014"
67,332,Rulli,Indonesia,Business traveler,,Stayed 1 night in December 2014,8.3,Excellent,Old hotel but has BEST location,Positive: - Perfectly located in city center - The service was nice - Breakfast was good although not many choices - Swimming pool - The room was OK Negative: - The gym only has one treadmill and one cycle machine,"December 22, 2014"
67,334,Noor,Singapore,Family with young children,,Stayed 4 nights in December 2014,9.0,Exceptional,"Service with a smile, good location","Staff never failed to smile to their guests; be it their front desk, housekeeping, even their security. Acceptable variety of food available for breakfast. Location beside two shopping places.","December 15, 2014"
67,335,sulyono,Indonesia,Family with young children,,Stayed 1 night in December 2014,6.0,,Nice room,"Mice room, nice hotel, nice swimming pool","December 14, 2014"
68,336,sulyono,Indonesia,Family with young children,,Stayed 1 night in December 2014,6.0,,good hotel,"Good location, good service. Good swimming pool","December 14, 2014"
68,337,deny,Indonesia,Family with young children,,Stayed 1 night in November 2014,7.3,Very good,great staff,"well, at the beginning i have already informed that i need double bed room and non smoking room since i am coming with my baby, however they just give all of double bed room to the one that never made advance request so when we arrive no double bed room in non smoking area is available. when we made complain and they realize their mistake (maybe thay are afraid iw ill give them 1 star in this review), they change the bed from twin bed into double bed using joint bed bottom. that's ok we can accept this. thanks for the staff to make it happen, hope this wil be a lesson learn for them","December 01, 2014"
68,338,Ika,Indonesia,Family with young children,,Stayed 1 night in November 2014,7.0,Very good,Nice place for short stay in Bandung,"It was quite nice, especially for a short trip period since the location is in the center of the city, close to reach Malls, FO.. Food was also good, a swimming pool for children.. The room and staff was okay too..","November 27, 2014"
