page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
38,378,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
38,379,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
38,380,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
39,381,Frans,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in June 2024,9.6,Exceptional,Menu need various,"Over all good hotel for pleasure and business trip,, it's important for menu breakfast,it possible to more various things ,,",2-Jun-24
39,382,Md,Brunei Darussalam,Solo traveler,Superior Room Twin,Stayed 3 nights in May 2024,8.4,Excellent,Excellent,Very strategic location adjoining with shopping mall.,31-May-24
39,383,Intan,Indonesia,Family with teens,Superior Room Queen,Stayed 2 nights in May 2024,10,Exceptional,Location & cleanliness 👍🏻,Location & cleanliness 👍🏻,29-May-24
39,384,Silmi,Indonesia,Business traveler,Deluxe Room Queen,Stayed 3 nights in May 2024,8,Excellent,Hotel Review,Comfortable,29-May-24
39,385,Alwis,Indonesia,Couple,Superior Room Queen,Stayed 2 nights in May 2024,9.6,Exceptional,Exceptional,"In general, there are no problems with Hotel Santika. The price is in line with the facilities and services you get. The only drawback is that the lift is too small, so you have to wait several times to get an empty lift. When I wanted to go downstairs to check out, I had to wait 15 minutes for an empty lift.",26-May-24
39,386,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
39,387,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
39,388,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
39,389,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
39,390,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
40,391,soh,Singapore,Group,Superior Room Twin,Stayed 2 nights in May 2024,9.2,Exceptional,strategic location,Friendly staff *Hotel direct connect to Bontani shopping mall *Direct bus to soekarno Hatta airport just round the corner *Basic hotel with delicious breakfast. Overall we have a pleasant stay in Hotel Santika,26-May-24
40,392,SAIFUL,Malaysia,Family with young children,Superior Room Twin,Stayed 2 nights in May 2024,9.2,Exceptional,Exceptional,good location,26-May-24
40,393,sukyato,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2024,10,Exceptional,Exceptional,ok,22-May-24
40,394,VINCENT,Indonesia,Solo traveler,Superior Room Queen,Stayed 2 nights in May 2024,8,Excellent,great hotel,good location. can walk to mall. staff good. very clean and fast to serviceroom.,20-May-24
40,395,Faris,Indonesia,Couple,Superior Room Queen,Stayed 1 night in May 2024,9.2,Exceptional,Exceptional,"Nice hotel. Rekomen utk yang sedang stay di Bogor, dekat pusat kota. Kamarnya cukup luas, bersih dan nyaman. Thanks",19-May-24
40,396,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
40,397,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
40,398,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
40,399,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
40,400,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
41,401,Dian,Indonesia,Business traveler,Superior Room Twin,Stayed 1 night in April 2024,6,,Above average,"Utk hotel yg sudah punya nama, amenitiesnya ngga bgt, cm sikat gigi, psta gigi dan hand soap saja. Tidak disediakan shower cap dan hair dryer apalagi sisir dll. Padahal type showernya itu yg head shower (tidak bisa dipegang) jd sudah pasti membasahi kepala. Jd sangat menyulitkan kl kita sedang tidak ingin keramas. Kamar juga tidak ada karpet jd bikin ga nyaman. Satu2nya keunggulam hotel ini cm krn nyambung sm mall which is ga terlalu penting. Lobbynya jg kecil bgt, tempat duduk jg sedikit bgt, kebetulan kemarin ada gempa jd saat semua tamu turun, lobby itu ga muat sempit dan ga semua org bisa duduk. Menurutku ga worth the price.",16-May-24
41,402,demak,Indonesia,Group,Deluxe Room Queen,Stayed 1 night in May 2024,8,Excellent,Very good,Location is perfect. Breakfast not satisfying tough.,12-May-24
41,403,YEK,Malaysia,Group,Superior Room Twin,Stayed 1 night in May 2024,10,Exceptional,Exceptional,"good location, easy access to the mall, hotel room is clean, wifi enable us to stay connected",11-May-24
41,404,Nadya,Indonesia,Couple,Deluxe Room Queen,Stayed 1 night in May 2024,9.6,Exceptional,Good Location,"Very clean, good location, near mall. Please improve the taste of breakfast",4-May-24
41,405,Nancy,Türkiye,Group,Superior Room Queen,Stayed 2 nights in April 2024,10,Exceptional,Just like our good old friend,"Last group stay was pre-covid, hotel has improved so much & mall next door is more bustling, excellent location!",4-May-24
41,406,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
41,407,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
41,408,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
41,409,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
41,410,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
42,411,Tjandra,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2024,9.6,Exceptional,This hotel next to a shopping mall,This hotel is connected to a big shopping mall in Bogor. And also the breakfast is great for Indonesian standard,25-Apr-24
42,412,Danny,Indonesia,Family with young children,Superior Room Queen,Stayed 2 nights in April 2024,9.6,Exceptional,satisfying,"The service was good, and the staff was friendly. The food was varied and delicious, especially the nursery food, but only ketoprak spice did not fit.",22-Apr-24
42,413,Erfan,Indonesia,Family with teens,Superior Room Twin,Stayed 1 night in February 2024,9.2,Exceptional,Exceptional,"Hotel yg menyatu dg mall Botani Square. Gak khawatir kalo nonton dan pulang kemalaman, krn tinggal jalan ke kamar. Lokasi sangat dekat dg exit tol jagorawi.",18-Apr-24
42,414,eva,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in April 2024,10,Exceptional,Awesome hotel,"Nice hotel, nice ambience, good food make me relax and make feel comfort always.. Santika ga pernah Missed deh nyamannya.. Thanks agode",15-Apr-24
42,415,Axel,Indonesia,Group,Superior Room Twin,Stayed 1 night in April 2024,10,Exceptional,Very Recommended,"Harga under 1jt tp kamar nya gede bgt, mau ke mall udah connecting dari basement, mau jumatan ada mesjid. Terbaik!",15-Apr-24
42,416,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
42,417,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
42,418,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
42,419,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
42,420,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
43,421,Axel,Indonesia,Group,Superior Room Queen,Stayed 1 night in April 2024,10,Exceptional,Very Recommended,"Harga under 1jt tp kamar nya gede bgt, mau ke mall udah connecting dari basement, mau jumatan ada mesjid. Terbaik!",15-Apr-24
43,422,Tunjung,Australia,Couple,Superior Room Queen,Stayed 1 night in April 2024,10,Exceptional,Very good,"Love the food, very nice staf, best location..",12-Apr-24
43,423,MARVIN,Philippines,Family with young children,Superior Room Queen,Stayed 2 nights in April 2024,6.4,Good,Just ok,Hotel has deteriorated since I stayed in 2008. Location is good but rooms may already need some renovation.,9-Apr-24
43,424,Debby,Indonesia,Solo traveler,Executive Queen,Stayed 1 night in January 2024,6.4,Good,Fair,"I had stayed in other Santika Hotel and expected getting same facilities and embience…so, my expectation was a bit miss., but this one has direct access to the mall which is better for location.",9-Apr-24
43,425,Nancy,Türkiye,Group,Superior Room Twin,Stayed 2 nights in April 2024,10,Exceptional,Welcome Back,"Our last stay with pre-covid in 2019 Hotel Santika Bogor id ever so 'faithful' in welcoming us back. Location is superb next to Botani Sq Mall by way of connecting door at basement which is safe & so convenient. Rooms are clean & breakfast is adequate,, staff is ever so friendly with smiles, we are sure to return! We have only the best compliments to them!",6-Apr-24
43,426,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
43,427,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
43,428,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
43,429,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
43,430,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
44,431,DEKA,Indonesia,Business traveler,Suite Room,Stayed 2 nights in March 2024,8.4,Excellent,Near everywhere,The location is the best when you go to Bogor,2-Apr-24
44,432,Basilio,Indonesia,Business traveler,Executive Queen,Stayed 1 night in March 2024,10,Exceptional,Strategic place,It is worth for business and leisure being sharing a building with a Mall,22-Mar-24
44,433,Paolina,Indonesia,Couple,Executive Queen,Stayed 2 nights in March 2024,9.2,Exceptional,Exceptional,"Sudah sering nginap disini. Staff sangat membantu, kamar bersih dan nyaman. Tp makin lama, makanannya kok semakin tdk ada rasa ya? Seperti makanan rmh sakit saja. Kmrn tempe mendoannya malah rasa semangit (tempe lama). Coba perbaiki lagi rasanya.",14-Mar-24
44,434,Ika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in August 2023,8.8,Excellent,Excellent,"Great location, friendly staff, comfy bed.",12-Mar-24
44,435,Mohamed,Singapore,Couple,Superior Room Queen,Stayed 1 night in March 2024,10,Exceptional,Keep it up!,So friendly all the staffs. not even a complaint. Keep it up!,7-Mar-24
44,436,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
44,437,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
44,438,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
44,439,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
44,440,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
45,441,zefani,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in June 2023,6.8,Good,Location was connected with the mall,"Location was connected with mall, and near the toll gate.",3-Mar-24
45,442,HENDRA,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in December 2023,8,Excellent,Lokasi strategis,Kamar hotel cukup luas dan hotel ini terletak pada bangunan yang sama dengan botani square mall. Sarapan hotel standard walaupun terdapat banyak pilihan.,21-Feb-24
45,443,Luki,Indonesia,Couple,Superior Room Twin,Stayed 2 nights in December 2023,8.4,Excellent,Standard,Good stay,10-Feb-24
45,444,Nilam,Indonesia,Group,Superior Room Queen,Stayed 1 night in January 2024,10,Exceptional,Fave hotel in bogor,Love this hotel bcz really connect to the mall.. room is big and clean! Thanks,9-Feb-24
45,445,Putri,Indonesia,Family with teens,Superior Room Queen,Stayed 1 night in February 2024,10,Exceptional,⭐️⭐️⭐️⭐️,"good place for staycation with my son. ke mal enak ada connectingnya jadi ga bingung buat cari dinner or lunch. staff juga ramah sekali, kamar pun cukup luas ada sofa dibagian windownya. nice experience🥰",8-Feb-24
45,446,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
45,447,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
45,448,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
45,449,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
45,450,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
46,451,Ahmad,Malaysia,Solo traveler,Superior Room Queen,Stayed 1 night in January 2024,10,Exceptional,Exceptional,Good hotel,24-Jan-24
46,452,Indra,Indonesia,Couple,Superior Room Twin,Stayed 1 night in January 2024,8.8,Excellent,"Clean, citycenter, mall access","Nice clean hotel with citylight view, nice pool and good breakfast. Easy access to mall Botani and confortable.",23-Jan-24
46,453,Ari,Indonesia,Couple,Superior Room Queen,Stayed 1 night in January 2024,8,Excellent,Title ok,Clean and cozy,21-Jan-24
46,454,Eris,Indonesia,Family with young children,Superior Room Queen,Stayed 2 nights in December 2023,9.2,Exceptional,Hotel Ramah Keluarga dan Anak,"Hotel di tengah kota, akses kemana-mana mudah. Kamar bersih, amenities lengkap, handuk bersih, karyawan ramah, lokasi startegis dan gampang dicapai, berada di tengah kota, sebelah hotel ada botani square, ada terminal bis damri, dan di sekitar hotel banyak makanan dan toko oleh-oleh.",18-Jan-24
46,455,Adji,Indonesia,Business traveler,Superior Room Queen,Stayed 1 night in January 2024,8.8,Excellent,Location,"Excellent location, plenty of choices for dining",17-Jan-24
46,456,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
46,457,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
46,458,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
46,459,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
46,460,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
47,461,LIE,Indonesia,Couple,Executive Queen,Stayed 1 night in December 2023,10,Exceptional,Exceptional,The Room is Clean and Spacious. The Location is Great.. Which is Next to Botanical Mall Bogor.. Very Recommended to stay here....,10-Jan-24
47,462,DEDE,Australia,Group,Superior Room Twin,Stayed 1 night in January 2024,10,Exceptional,Central hotel,"It's above Big shopping mall, next to bus depot to airport. Breakfast has many varieties and delicious, comfort bed, Staff professional, bathroom was clean. Air conditioning just right. Will return to stay in the future",7-Jan-24
47,463,Maslani,Indonesia,Couple,Superior Room Twin,Stayed 1 night in January 2024,10,Exceptional,Exceptional,Comfortable,7-Jan-24
47,464,Mutia,Indonesia,Group,Superior Room Queen,Stayed 1 night in December 2023,10,Exceptional,Exceptional,Glad to be back here again,6-Jan-24
47,465,Bodhi,Indonesia,Family with young children,Deluxe Room Queen,Stayed 1 night in January 2024,8.4,Excellent,Liburan singkat di santika,"Ini kedua kalinya menginap di santika, secara lokasi lumayan enak, apalagi berada di lokasi mall, jadi kalau mau makan atau mau cari sesuatu, tinggal jalan kaki. Untuk fasilitas gym, rada kurang ya, karena hanya ada treadmill dan dumbel. Mungkin bisa ditambahkan 1 atau 2 alat sederhana lain-nya. kekurangan lain-nya adalah tidak adanya fasilitas bermain untuk anak.",6-Jan-24
47,466,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
47,467,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
47,468,Novita,Indonesia,Solo traveler,Superior Room Queen,Stayed 1 night in May 2025,10,Exceptional,Terbaikk,"Hotel yang sangat nyaman, berada ditengah kota, dibawahnya ada mall, kalau mau jogging tinggal nyebrang ke kebun raya Bogor. Kamarnya sangat luas, bersih, rapih. Pokoknya the bestt😍",29-Sep-25
47,469,Mohammad,Singapore,Couple,Executive Room,Stayed 7 nights in April 2026,10,Exceptional,Staycation,Nothing to say. Everything is superb. Been staying here for so many times the standard and cleaniness is superb. Location is good and connected to the mall.,20-Apr-26
47,470,Abdika,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2025,8.8,Excellent,Good and comfy stay,"Rating: 4/5 The room was a bit old but overall okay—clean and well-maintained. The bathroom, especially the shower, worked just fine. Food was decent, nothing special but acceptable. What really stood out was the service. All the staff were kind, warm, and very helpful throughout our stay. One unique perk was the exclusive access to Botani Square, which was a nice touch. The only downside was the lobby. It felt quite small and didn't give off an exclusive or premium vibe, which could be improved. Overall, a comfortable stay with great service!",17-Apr-25
48,471,Riani,Indonesia,Family with young children,Superior Room Twin,Stayed 2 nights in December 2023,8.4,Excellent,Excellent,Booking via agoda & dapat harga lebih murah daripada hotel dengan bintang yg sama. Breakfast banyak pilihan & enak2 semua rasanya. Kolam renang kids friendly ga terlalu dalam. Udah gitu di pusat kota sebelahan botani square jadi nyari makanan gampang 😊,3-Jan-24
48,472,Tjie,Indonesia,Couple,Superior Room Twin,Stayed 1 night in December 2023,9.6,Exceptional,Lokasi OK,"Hotel terhubung dengan mall, bisa cuci mata dan gampang cari makanan. Hanya sayang d kamar tidak tersedia hair dyer",2-Jan-24
48,473,Willy,Indonesia,Family with young children,Superior Room Queen,Stayed 2 nights in December 2023,10,Exceptional,Exceptional,nice place for short holiday..,2-Jan-24
48,474,Nuri,Indonesia,Family with young children,Superior Room Twin,Stayed 1 night in December 2023,8.8,Excellent,New Year Staycation,"Hotel nyaman utk staycation, lokasi dekat dengan Mall & toll. Breakfast bnyk variasi wpun rasanya biasa aza menurut saya. Fasilitas kurang hair dryer di kamar (harus by request). Over all ok utk staycation.",2-Jan-24
48,475,Romdaniyah,Indonesia,Family with young children,Superior Room Queen,Stayed 1 night in December 2023,9.6,Exceptional,Enak banget buat staycation,"Untuk staycation enak banget tempatnya strategis, ada mall botani square yg bisa connecting dari basement, trus pelayanan ramah, sambil nunggu check in ada bioskop mininya. Saran ada playground buat anak jadi lebih mantap",2-Jan-24
48,476,Yullia,Indonesia,Couple,Superior Room Queen,Stayed 1 night in April 2026,9.6,Exceptional,Sabtu ceria,"Over all bagus, makanan enak, lokasi sangat strategis. Tolong sediakan hair dryer di kamar biar tambah baik kualitas hotelnya",16-Apr-26
48,477,Latifah,Indonesia,Family with teens,Deluxe Room Queen,Stayed 1 night in February 2026,10,Exceptional,Rekomendasi staycation yang nyaman,"Kamar bersih dan terawat, staff yang ramah, akses ke mall lebih mudah, menu breakfast yang bervariasi dan enak enak, 🫶🏼",17-Feb-26
