page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
85,846,Inne,Indonesia,Family with teens,Superior Twin,Stayed 1 night in January 2025,9.6,Exceptional,Nyamannya menginap di Santika Hotel Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","January 24, 2025"
85,847,achyar,Indonesia,Family with young children,Superior Twin,Stayed 1 night in September 2025,8.8,Excellent,Excellent,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","September 15, 2025"
85,848,Inne,Indonesia,Business traveler,Superior Twin,Stayed 1 night in January 2025,8.8,Excellent,"Hotel dgn lokasi, fasilitas dan pelayanan memuaskan","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","January 14, 2025"
85,849,Sahid,Indonesia,Group,Superior Twin,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,"October 14, 2025"
85,850,Maemunah,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in June 2025,9.6,Exceptional,Liburan Mengesankan,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","June 15, 2025"
86,851,Angela,Australia,Couple,Superior Twin,Stayed 4 nights in January 2024,10.0,Exceptional,Always Santika Cirebon ❤️,"I am always comfortable staying this hotel santika at Cirebon This hotel always my favourite place to stay and lots of my memorable this hotel This hotel it’s not far from everything you want to do, If you want to catch a grab and to go everywhere in Cirebon area the cost it’s so comfortable to go around your trips, So all I can said is this hotel santika it’s the most comfortable to stay and to lived for❤️❤️😃❤️","January 20, 2024"
86,852,Adit,Indonesia,Family with young children,Superior Twin,Stayed 1 night in January 2024,10.0,Exceptional,Liburan tahun baru,"Saat bingung mau menginap dimana, pilihan ke Santika selalu yang paling aman. Standar hotelnya selalu sama meskipun di kota yang berbeda. Sudah beberapa kali ke Santika Cirebon, kamar cukup luas, bersih, dan suasana tenang untuk istirahat","January 01, 2024"
86,853,windy,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in August 2023,9.2,Exceptional,Exceptional,"Dari tahun 90-an orang tua saya memilih hotel Santika. Dan kita kembali ke sini setelah bertahun² kemudian untuk nostalgia. Kamarnya masih seperti dulu, tapi kalau bisa mohon di perhatikan kembali kamar² yang perlu di perbaiki. Seperti drainase kamar mandi, lemari, dll Untuk restorannya Tamansari, makanannya bervariasi, pelayanannya juga bagus 👍🏼👍🏼👍🏼👍🏼. Fasilitas seperti kolam renang masih seperti dulu. Anak saya suka sampai masih pengen main. Padahal sudah bersin² 😅🤦🏻‍♀️. Fasilitas jemput dan antar ke stasiunnya juga bagus 👍🏼👍🏼👍🏼👍🏼. Receptionist-nya juga sangat membantu 👍🏼👍🏼👍🏼👍🏼 (Mas Wardi, Mas Yoga, Mba Upit, Mba Melanda). Terima kasih Hotel Santika yang sudah menemani nostalgia saya dan keluarga. Pertahankan nilai tradisional-nya.","August 09, 2023"
86,854,Fuadi,Indonesia,Family with young children,Superior Twin,Stayed 1 night in July 2023,10.0,Exceptional,Ga Ada Celahnya !!,"Nama besar santika emang ga perlu diraguin lagi. Semua aspek hotel bagus tuh terpenuhi. kebersihan kamar, lobby, lift lorong, kolam renang semua bagus. Staff ramah. Makanan di resto pas sarapan enak semua. bakal balik lg ke santika kalo ke luar kota","July 03, 2023"
86,855,Stefanie,Indonesia,Family with teens,Superior Room,Stayed 2 nights in December 2022,10.0,Exceptional,Good Hotel,"Hotelnya memang sudah agak tua tetapi fasilitas dan kebersihannya sangat terjaga baik. Kamar sangat nyaman, kamar mandi ok. Staff ramah dan helpful. Pak security bahkan mengantar kami ke CSB.","January 13, 2023"
86,856,Inne,Indonesia,Family with teens,Superior Twin,Stayed 1 night in January 2025,9.6,Exceptional,Nyamannya menginap di Santika Hotel Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","January 24, 2025"
86,857,achyar,Indonesia,Family with young children,Superior Twin,Stayed 1 night in September 2025,8.8,Excellent,Excellent,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","September 15, 2025"
86,858,Inne,Indonesia,Business traveler,Superior Twin,Stayed 1 night in January 2025,8.8,Excellent,"Hotel dgn lokasi, fasilitas dan pelayanan memuaskan","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","January 14, 2025"
86,859,Sahid,Indonesia,Group,Superior Twin,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,"October 14, 2025"
86,860,Maemunah,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in June 2025,9.6,Exceptional,Liburan Mengesankan,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","June 15, 2025"
87,861,SABINE,France,Solo traveler,Superior Twin,Stayed 4 nights in November 2017,10.0,Exceptional,Hôtel agréable dans un esprit balnéaire,Personnel efficace. Jolie piscine. Differetns buffets. Petit dejeuner avec beaucoup de choix Situé relativement près de la gare et de deux centres commerciaux,"November 26, 2017"
87,862,Jean,France,Couple,,Stayed 2 nights in October 2014,8.0,Excellent,Globalement agréable,"Globalement agréable, mais quelques faiblesse techniques : ascenseurs insuffisants, nourriture froide, éclairage du restaurant très triste. Aucun alcool ( bière incluse) disponible dans l'hotel et même toute la ville.","October 14, 2014"
87,863,laurent,France,Couple,,Stayed 1 night in September 2013,8.0,Excellent,Ville typique de java,Séjour agréable sans problème particulier . Repos et calme garanti,"September 23, 2013"
87,864,GIOZZI,New Caledonia,Couple,,Stayed 6 nights in January 2013,8.0,Excellent,"hotel très agréable, personnel souriant","séjour agréable, beaucoup apprécié le calme et la tranquilité des lieux. discrétion , politesse du personnel à tous les niveaux","January 20, 2013"
87,865,GIOZZI,New Caledonia,Couple,,Stayed 6 nights in January 2013,8.0,Excellent,"hotel très agréable,personnel souriant","séjour agréable, beaucoup apprécié le calme et la tranquilité des lieux","January 20, 2013"
87,866,Inne,Indonesia,Family with teens,Superior Twin,Stayed 1 night in January 2025,9.6,Exceptional,Nyamannya menginap di Santika Hotel Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","January 24, 2025"
87,867,achyar,Indonesia,Family with young children,Superior Twin,Stayed 1 night in September 2025,8.8,Excellent,Excellent,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","September 15, 2025"
87,868,Inne,Indonesia,Business traveler,Superior Twin,Stayed 1 night in January 2025,8.8,Excellent,"Hotel dgn lokasi, fasilitas dan pelayanan memuaskan","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","January 14, 2025"
87,869,Sahid,Indonesia,Group,Superior Twin,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,"October 14, 2025"
87,870,Maemunah,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in June 2025,9.6,Exceptional,Liburan Mengesankan,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","June 15, 2025"
88,871,Christian,France,Couple,,Stayed 4 nights in December 2012,7.7,Very good,"Hôtel charmant, confortable et spacieux","Certainement le meilleur hôtel de Cirebon. Les chambres sont grandes et très bien entretenues, le pdj est sympa, ... et la piscine est superbe et agréable. Bref, un séjour de qualité dans un endroit de charme. Le personnel est attentif et je recommande la masseuse ""TATI"" pour une remise en forme...","December 10, 2012"
88,872,allan,Germany,Family with teens,Superior Twin,Stayed 1 night in June 2024,6.8,Good,"Extremely bad ""communication""",The hotel itself is not the newest. It's a little run down. But room and breakfast and pool area is definitely good enough. My one issue......they would not respond to my emails or my messages via the Agoda app. The agoda service team had to phone the hotel to get my request dealt with. All I wanted was an extra bed in the room for a teenager. But Santika just ignored the request. Dreadful. Their reservation team needs a good shake up. If they don't want to communicate with customers they should go and find a different job,"June 05, 2024"
88,873,Christine,Germany,Solo traveler,Superior Twin,Stayed 3 nights in September 2022,8.0,Excellent,Very good,Sehr nettes Personal gutes Frühstück,"September 19, 2022"
88,874,Carsten,Germany,Couple,,Stayed 2 nights in October 2013,8.3,Excellent,Klassisches schönes Hotel mit guter Ausstattung,"Da Cirebon nicht gerade eine Traumstadt ist, sollte zumindest das Hotel ordentlich sein.Das ist bei den Santika Hotels auf jedem Fall gegeben. Schönes klassisches Hotel mit nettem Personal, gutes lokales und internationales Frühstücksbuffet, schöner Pool und zentrale Lage, wenn man dann in die Mals der Stadt möchte. Auch zum Bahnhof nah. Wenn man in Cirebon ist, zu empfehlen.","October 31, 2013"
88,875,Carsten,Germany,Couple,,Stayed 2 nights in October 2013,8.0,Excellent,Klassisches schönes Hotel mit guter Ausstattung,"Da Cirebon nicht gerade eine Traumstadt ist, sollte zumindest das Hotel ordentlich sein.Das ist bei den Santika Hotels auf jedem Fall gegeben. Schönes klassisches Hotel mit nettem Personal, gutes lokales und internationales Frühstücksbuffet, schöner Pool und zentrale Lage, wenn man dann in die Mals der Stadt möchte. Auch zum Bahnhof nah. Wenn man in Cirebon ist, zu empfehlen.","October 31, 2013"
88,876,Inne,Indonesia,Family with teens,Superior Twin,Stayed 1 night in January 2025,9.6,Exceptional,Nyamannya menginap di Santika Hotel Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","January 24, 2025"
88,877,achyar,Indonesia,Family with young children,Superior Twin,Stayed 1 night in September 2025,8.8,Excellent,Excellent,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","September 15, 2025"
88,878,Inne,Indonesia,Business traveler,Superior Twin,Stayed 1 night in January 2025,8.8,Excellent,"Hotel dgn lokasi, fasilitas dan pelayanan memuaskan","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","January 14, 2025"
88,879,Sahid,Indonesia,Group,Superior Twin,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,"October 14, 2025"
88,880,Maemunah,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in June 2025,9.6,Exceptional,Liburan Mengesankan,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","June 15, 2025"
89,881,Charles,Netherlands,Couple,,Stayed 2 nights in May 2013,7.7,Very good,Prima plek om te vertoeven,,"May 30, 2013"
89,882,noriko,Japan,Couple,Superior Twin,Stayed 4 nights in May 2024,9.6,Exceptional,落ち着いた雰囲気、スタッフも親切,チレボンに滞在するときはいつもここにしています。 スタッフも親切で、朝食も種類が多く、落ち着いて過ごせました。,"May 27, 2024"
89,883,k,Indonesia,Family with young children,Superior Twin,Stayed 1 night in February 2024,10.0,Exceptional,良いサービス,ルームサービスの対応が早くて好感ありです！,"February 08, 2024"
89,884,REIKO,Japan,Solo traveler,Superior Twin,Stayed 3 nights in September 2023,8.0,Excellent,定宿,CirebonではHotel Santika Cirebonが好きです。 ホテルスタッフは皆フレンドリーで親しみやすく、 いつも暖かく迎えてくれます。 朝食のビュッフェも品数が多く、インドネシアの郷土料理も味わえます。 建物の老朽化が少々気になりますが、部屋は清潔に保たれています。 古き良きインドネシアのホテルという感じです。,"September 19, 2023"
89,885,AYAKO,Japan,Group,,Stayed 2 nights in January 2016,7.3,Very good,町中のリゾートホテルといった趣,チレボンの駅に着いてから送迎をお願いしたのですが、すぐに来てくれて助かりました。駅からは車で5分強といったところ。 ロビーやレストランには「チレボンと言えば」のメガムンドゥンモチーフが随所にあしらわれていて素敵です。 部屋はシンプル。お庭を囲むように建てられている客室棟、敷地内に木が多いせいか、蚊が多かったです。雨期だったせいかもしれませんが。 ドライヤーが部屋に標準装備されていませんでした。フロントに言えば持ってきてくれる、というパターンのようです。 敷地は広々していて、緑に囲まれたプールなどもあり、リゾートな雰囲気です。 朝食はご当地名物などもあり、まずまず充実していました。味も良かったですが、とびきりおいしい！というわけではなく。 また、ビールを含め、一切のアルコールを置いていません。バーもありません。法律によってコンビニや一定の規模以下のスーパーでもビールなど販売できなくなっていますので、近所で入手することもできません。,"January 18, 2016"
89,886,Inne,Indonesia,Family with teens,Superior Twin,Stayed 1 night in January 2025,9.6,Exceptional,Nyamannya menginap di Santika Hotel Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","January 24, 2025"
89,887,achyar,Indonesia,Family with young children,Superior Twin,Stayed 1 night in September 2025,8.8,Excellent,Excellent,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","September 15, 2025"
89,888,Inne,Indonesia,Business traveler,Superior Twin,Stayed 1 night in January 2025,8.8,Excellent,"Hotel dgn lokasi, fasilitas dan pelayanan memuaskan","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","January 14, 2025"
89,889,Sahid,Indonesia,Group,Superior Twin,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,"October 14, 2025"
89,890,Maemunah,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in June 2025,9.6,Exceptional,Liburan Mengesankan,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","June 15, 2025"
90,891,Takeshi,Japan,Business traveler,,Stayed 1 night in September 2013,7.3,Very good,メンテに問題,値段の割に基本的な設備が整ったホテルだと感じました。ただ残念なことに、私の泊まった部屋にはどこからともなく小便臭がただよっており、そのほかにも部屋のそこここに微妙なほころびが目につきました。地方の小都市ということもあって、設備には金をかけながらメンテには手を抜いているのでしょう。接客スタッフの対応には問題ありませんでした。,"September 26, 2013"
90,892,HIROHARU,Japan,Couple,,Stayed 1 night in February 2012,8.3,Excellent,スタッフの対応は良い,ホテルの内外ともに高級なローカル風で非常に良い。ホテルスタッフの対応も良いが、タクシーを呼んだ時、ときは必ずメーターを使うようにスタッフから言わせてほしい。チレボンには狡いタクシーの運転手が多く、到着地で法外な運賃を要求されることがある。,"March 02, 2012"
90,893,Hotta,Japan,Solo traveler,,Stayed 1 night in December 2011,2.0,,快適！ごはんもおいしい！,よかったの一言につきます。ジムもあるし、プールもあるし、おいしい朝ご飯のバイキングもついてこのお値段とは非常に満足です。またチルボンに来る時は是非泊まりたいです。,"January 14, 2012"
90,894,AKIRA,China,Solo traveler,,Stayed 1 night in December 2011,5.0,,サービスのよいホテル,部屋は古くあまり清潔な感じではないが短期滞在ならOKです。また、ホテルの近くには店がありませんので、買い物にはベチャなどの利用が必要です。,"December 14, 2011"
90,895,hadi,Indonesia,Family with young children,Executive King,Stayed 1 night in April 2023,10.0,Exceptional,Hotel favorit keluarga,"Hampir tiap tahun selalu mnginap disini, selalu mnyenangkan","April 26, 2023"
90,896,Inne,Indonesia,Family with teens,Superior Twin,Stayed 1 night in January 2025,9.6,Exceptional,Nyamannya menginap di Santika Hotel Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","January 24, 2025"
90,897,achyar,Indonesia,Family with young children,Superior Twin,Stayed 1 night in September 2025,8.8,Excellent,Excellent,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","September 15, 2025"
90,898,Inne,Indonesia,Business traveler,Superior Twin,Stayed 1 night in January 2025,8.8,Excellent,"Hotel dgn lokasi, fasilitas dan pelayanan memuaskan","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","January 14, 2025"
90,899,Sahid,Indonesia,Group,Superior Twin,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,"October 14, 2025"
90,900,Maemunah,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in June 2025,9.6,Exceptional,Liburan Mengesankan,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","June 15, 2025"
91,901,Ady,Indonesia,Solo traveler,Superior Twin,Stayed 1 night in August 2022,9.6,Exceptional,Ok ok,"Hotel ok, nyaman, fasilitas lengkap dan sarapan enaak serta banyak ragamnya","January 26, 2023"
91,902,Muhammad,Indonesia,Solo traveler,Executive King,Stayed 1 night in December 2022,6.8,Good,"Old Hotel, Need MAJOR Improvement","Hotel tua yang menempati lahan luas dan lokasi yang strategis. Seharusnya bisa mempertahankan ""keklasikan"" hotel Santika yang sudah terkenal. sayangnya tidak bisa menjaga itu. sarapan alakadarnya, lokasi seputar kolam tidak terawat, AC tidak dingin, kamar mandi BAU, kunci hotel sudah jadul, balkoni depan jendela kotor banget, area deket lift d lobi gelap, terkesan kotor. Semoga segera diperbaiki ya","December 30, 2022"
91,903,Yana,Indonesia,Family with young children,,Stayed 1 night in June 2021,10.0,Exceptional,Pas dengan Keluarga,Hotel dengan fasilitas cukup lengkap sangat pas cocok untuk acara keluarga terutama bagi anak-anak karena ada kolam renangnya yg bagus,"July 01, 2022"
91,904,ila,Indonesia,Family with young children,Superior Twin,Stayed 1 night in February 2022,9.2,Exceptional,Nyaman untuk keluarga,Tempat nyaman utk keluarga Kebersihan sdkt kurang melihat gorden agak kotor dan noda Area lorong kurang terang Selebihnya ok sih,"February 07, 2022"
91,905,Wiena,Indonesia,Family with young children,Deluxe King,Stayed 1 night in December 2021,9.6,Exceptional,Anak saya suka,Anak saya senang di sini terutama kolam renangnya katanya airnya tidak dingin,"December 12, 2021"
91,906,Inne,Indonesia,Family with teens,Superior Twin,Stayed 1 night in January 2025,9.6,Exceptional,Nyamannya menginap di Santika Hotel Cirebon,"Lokasi hotel ditengah kota sangat strategis, dekat dengan pusat perbelanjaan, rumah sakit, transportasi umum, perkantoran. Kebersihannya terjaga dengan baik. Fasilitas kamar cukup lengkap : shower air panas & dingin, toiletries, mini bar, notes & pinsil. Fasilitas hotel cukup lengkap : gym, kolam renang, resto, wifi, tempat parkir luas. Keistimewaan yg berbeda dgn hotel lain, setiap pagi mobil kami sudah kinclong dibersihkan oleh staf hotel 👍🏻👏🏻 Ini kali kedua kami menginap di Santika Hotel Cirebon. Saran : varian menu makanan sarapan pagi tolong ditambah 😊 Terimakasih","January 24, 2025"
91,907,achyar,Indonesia,Family with young children,Superior Twin,Stayed 1 night in September 2025,8.8,Excellent,Excellent,"Lokasi berdekatan lokasi perkantoran kota cirebon, kamar luas dengan cukup bersih. Kolam renang bersih dengan disediakan handuk. Staf sangat ramah dan menunjukkan inisiatif untuk membantu terutama yg bertugas di kolam renang dan kebun/ taman sekitar kolam. Untuk makanan biasa saja.","September 15, 2025"
91,908,Inne,Indonesia,Business traveler,Superior Twin,Stayed 1 night in January 2025,8.8,Excellent,"Hotel dgn lokasi, fasilitas dan pelayanan memuaskan","Hotel dengan lokasi ditengah kota Cirebon dengan fasilitas lengkap dan pelayanan yg baik, staff yg ramah dan helpfull, membuat perjalanan bisnis menjadi menyenangkan. Kamarnya nyaman, toiletries cukup lengkap, menu breakfast beragam dan rasanya lezat. Terimakasih Hotel Santika Cirebon 🙏🏻","January 14, 2025"
91,909,Sahid,Indonesia,Group,Superior Twin,Stayed 1 night in October 2025,10.0,Exceptional,Exceptional,Tempat yg nyaman buat istirahat saya dn keluarga ketika ke kota Cirebon apalagi kolam renangnya luas dn bersih,"October 14, 2025"
91,910,Maemunah,Indonesia,Family with young children,Superior Twin,Stayed 2 nights in June 2025,9.6,Exceptional,Liburan Mengesankan,"Disambut dengan staf yg ramah dan pelayanan yg baik, kamarnya bersih, fasilitas lainnya lengkap (resto, kolam renang anak dan dewasa, tempat fitness)… next time bisa nginep lagi…","June 15, 2025"
92,911,Bambang,Indonesia,Business traveler,Superior Twin,Stayed 2 nights in October 2021,8.0,Excellent,kebersihan kamar perlu di tingkatkan,kebersihan kamar perlu di tingkatkan,"October 27, 2021"
92,912,Bambang,Indonesia,Business traveler,Superior Twin,Stayed 2 nights in October 2021,8.0,Excellent,Kebersihan kamar perlu di tingkatkan,Kebersihan kamar perlu di tingkatkan,"October 27, 2021"
92,913,Agus,Indonesia,Family with young children,Superior Room Twin Staycation Offer,Stayed 2 nights in April 2021,7.2,Very good,Hotel keluarga,"Secara over all baik. Kebersihan nya bagus Yg paling saya sayang kan. Hotel sebegitu bagus kok menyediakan Hand Sanitizer nya yang kurang baik. Lengket , bau, dan tidak nyaman untuk di pakai. Padahal di massa pademi, hand sanitizier nya harus yang baik. Saya sarankan memakai hand sanitizer Secreat clean. Karena pengalaman saya ke hotel hotel yang lain banyak memakai secreat clean.","April 09, 2021"
92,914,Frankie,Indonesia,Family with young children,,Stayed 1 night in April 2021,9.2,Exceptional,Service ramah dan bagus,"Tidak mahal untuk lokasi yang strategis, terdapat tempat makan yang beragam disekitar hotel. Ramah staffnya dan mobil saya dicuci bersih.","April 08, 2021"
92,915,Shella,Indonesia,Family with young children,Superior Twin,Stayed 1 night in December 2020,8.8,Excellent,Hotel dengan fasilitas kolam renang yang bagus,"Hotel lama dengan kebersihan yang lumayan terjaga, kolam renang sangat bagus. Sarapan biasa saja.","December 19, 2020"
