page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
114,566,Indra,Indonesia,Family with young children,,Stayed 1 night in August 2015,8.0,Excellent,Lokasi bagus. Bersih,"Hotel masih relatif baru dan bersih. Lokasinya dekat dengan pusat kota. Dengan berjalan kaki bisa mencapai pusat kota, alun-alun dan mesjid utama di kota Tasikmalaya","June 25, 2016"
114,567,Kuntje,Indonesia,Family with teens,,Stayed 1 night in July 2015,10.0,Exceptional,Menginap di Santika Tasikmalaya,Hotel Santika Tasikmalaya termasuk yang paling ok utk Tasikmalaya sy selalu nginap di sini semua nya good termasuk makan pagi nya lengkap,"March 14, 2016"
114,568,Dotty,Indonesia,Group,,Stayed 1 night in March 2016,10.0,Exceptional,"Hotel bersih , Breakfast enak , Staff ramah.","Fantastic .. semua peserta senang , saya menyewa 6 kamar , saya akan kembali lagi bila datang ke Tasikmalaya ..","March 09, 2016"
114,569,muhamad,Indonesia,Family with teens,,Stayed 1 night in February 2016,8.0,Excellent,Hotel yang nyaman,"Kamar cukup luas dan nyaman, sayang kamar mandi nya terlalu sempit...","March 03, 2016"
114,570,Christianda,Indonesia,Family with young children,,Stayed 2 nights in February 2016,7.6,Very good,My First Trip to Tasik,"First ride to tasik..kota bersih, tidak terlalu padat traffic, hotel yang baik untuk ditinggali. Karena waktu yg terbatas tidak semua tempat dan kuliner dikunjungi. Next time we will plan.","February 09, 2016"
115,571,edy,Indonesia,Solo traveler,,Stayed 1 night in January 2016,6.0,,Bakery compliment,"Surprise.dan terima kasih banyak untuk kompliment santapan bakery meski tidak dilengkapi kopi atau teh karena sdh tersedia d kamar, namun akan lebih lengkap jika paket afternoon tea atau cofee disajikan","January 31, 2016"
115,572,Yadi,Indonesia,Family with young children,,Stayed 1 night in December 2015,6.3,Good,Ramah dan Bersih,menggunakan fasilitas Agoda,"January 09, 2016"
115,573,Bernardinus,Indonesia,Family with teens,,Stayed 2 nights in December 2015,8.0,Excellent,Nyaman,Pesan melalui Agoda. Terbukti sdh beberapa kali pemesanan mendapatkan kesan yang baik.,"January 04, 2016"
115,574,Akhmad,Indonesia,Family with young children,,Stayed 1 night in December 2015,8.3,Excellent,"Staff Okk, AC Payah","Secara overall OKK...staff semua ramah dan professional, Breakfast okk...hanya AC tidak berfungsi maksimal jadi kami sekeluarga kepanasan, hal basic tapi sangat fatal...kalau melihat ulasan di agoda hal ini bukan yg pertama...jadi menurut saya ini merupakan PR BESAR dari HS utk membereskanya...karena tidak ada alasan apapun yg dapat dibenarkan kalau AC tidak dingin...dan menurut saya HS tidak cukup minta maaf doang utk menyelesaikan maslah ini...karena pelanggan sudah dirugikan dengan tidak menerima fasilitas standar yg harusnya pelanggan terima ( kalau ga dingin mah ngapain pilih hotel HS yang brand nya sudah terkenal)....saya harap kedepannya tidak terjadi lagi","January 02, 2016"
116,576,Stephanie,Indonesia,Family with teens,,Stayed 2 nights in December 2015,9.3,Exceptional,Liburan di Tasimalaya,"Saya menginap selama 2 malam, karena saya sampai ketika sudah malam (late check in) dr pintu masuk sudah ditanyakan apakah dari tamu hotel atau bukan. Untuk kamar sangat nyaman namun sayang kurang minibar dan ada selimut yang terkena noda. Makanan di restoran sangat bervariasi dan memberikan pilihan masakan khas tasikmalaya. Parkiran sedikit terkendala di hari ke 2 dikarenakan ada event di hari tersebut sehingga tempat parkir penuh.","January 01, 2016"
116,577,Zein,Indonesia,Family with young children,,Stayed 1 night in December 2015,5.7,,Very Poor Service,"Very Poor and Bad Service dari staff hotel Santika Tasikmalaya, kami tidak mau menginap disini lagi jika tidak terpaksa. Kami memesan 2 kamar dan diberikan kamar yang berbeda lantai, dengan alasan hotel penuh dan kami tidak minta diawal saat booking via Agoda. Very ridicoulus, di hotel manapun adalah hal yang umum jika memesan 2 kamar bersamaan maka akan diberikan kamar yang berdekatan, minimal 1 lantai. Staff resepsionis tidak ramah dan saat kami akan check in sibuk dengan telpon, tanpa senyum. Saya meminta bicara langsung dengan duty manager, namun tidak ada solusi memuaskan untuk masalah kamar ini. Duty Manager memang meminta maaf, lalu menawarkan free dinner untuk kami. Saat kami memesan dinner dari kamar, ternyata hanya menu tertentu yang free! Benar-benar service yang jelek. Kondisi kamar mandi dalam kamar tidak bersih, banyak lumut di sudut2 kamar mandi.","December 31, 2015"
116,578,Ririn,Indonesia,Family with teens,,Stayed 2 nights in December 2015,8.3,Excellent,Hotel nyaman,Agoda,"December 27, 2015"
116,580,Susanto,Indonesia,Group,,Stayed 1 night in November 2015,8.7,Excellent,hotel bagus ditengah kota,Menyenangkan,"November 11, 2015"
117,581,hugo,Indonesia,Family with young children,,Stayed 1 night in October 2015,5.7,,Tidur di kamar yg tidak nyaman,"Kami dalam perjalanan dari Jakarta menuju Pangandaran. Karena kondisi & situasi jalanan yg macet sejak keluar dari Bandung, akhirnya dlm perjalanan kami putuskan menginap di Tasikmalaya & mencari hotel lewat Agoda. Pilihan jatuh pada Hotel Santika berhubung hanya hotel ini yg menurut kami layak kami pilih & merupakan hotel dgn jaringan bukan hotel local. Kami (saya, istri & 2 anak kecil kami) tiba +/- pukul 22:00 & dapatkan 1 kamar tempat tidur twin + 1 extra bed. Ternyata kamar tdk dingin. Sdh dikomplain malam itu juga & hanya dilihat petugas tanpa ada perubahan sama sekali. Selang 30 menit, kami complain lagi & dijawab itu dinginnya sdh maksimal. jadi krn kelelahan kami bersama anak2 terpaksalah terima nasib tidur dengan kondisi AC yg laksana air cooler atau kipas angin saja.","October 10, 2015"
117,582,Jeffry,Indonesia,Business traveler,,Stayed 2 nights in September 2015,8.0,Excellent,Hotel terbaik di Tasik,"Hotel Santika adalah yang terbaik di Tasikmalaya, saya bermalam disini untuk kunjungan bisnis, sarapan pagi nya lumayan..","September 21, 2015"
117,585,VIVI,Indonesia,Family with teens,,Stayed 1 night in August 2015,4.3,,mengecewakan,"jorok, handuk tidak bersih, warna sdh berubah dr putih menjd kecoklatan, agk bau, kamar mandi jarang disikat, terlihat dr kondisi lantai yg berubah warna Berisik, lantai koridor tidak menggunakan peredam suara spt karpet, shg suara sepatu orang lalu lalang sangat mengganggu tidur","August 18, 2015"
118,586,Rahmi,Indonesia,Family with teens,,Stayed 1 night in August 2015,8.0,Excellent,Comfortable,"Sudah kedua kalinya saya menginap di hotel ini dan saya selalu puas sama pelayanannya. Hotel bersih, nyaman dan strategis. Menu sarapan jauh lebih enak pas saya menginap kemarin dibanding waktu pertama kali saya menginap disini. Thanks yaa","August 04, 2015"
118,587,Steff,Indonesia,Business traveler,,Stayed 3 nights in July 2015,10.0,Exceptional,Value for money,"secara keseluruhan, memuaskan hanya beberapa kurang untuk kelengkapan dari kamar mandi (tidak diberikan sisir)","July 28, 2015"
118,589,Doddy,Indonesia,Family with young children,,Stayed 1 night in July 2015,9.7,Exceptional,Liburan di hotel yang nyaman,"Nyaman, hotelnya bersih, breakfast enak, lokasi strategis.","July 20, 2015"
118,590,Dadang,Indonesia,Family with young children,,Stayed 1 night in July 2015,9.3,Exceptional,luaaarrr biasaaa.....,Sangat nyaman,"July 19, 2015"
119,591,Eri,Indonesia,Family with teens,,Stayed 2 nights in July 2015,6.3,Good,Good hotel,Via agoda,"July 19, 2015"
119,592,imannuel,Indonesia,Family with teens,,Stayed 1 night in July 2015,9.7,Exceptional,Tempat yg mengesankan,"sangat memuaskan dan berkesan, bersih rapih dan ramah..top abis","July 12, 2015"
119,593,widyanto,Indonesia,Family with young children,,Stayed 1 night in April 2015,10.0,Exceptional,"Hotel bersih, nyaman dan dekat dengan pusat kota","Sangat menyenangkan! Hotel dengan lokasi yang sangat dekat dengan alun-alun kota tasik. Hotel bersih. Kamar yang nyaman. Dan menu makan pagi yang enak dan banyak variasinya. Sarana olah raga pun tersedia seperti kolam renang dan fitness centre. Sekedar catatan, untuk fitness centre jumlah sarannya sepertinya perlu ditingkatkan lagi karena cuman tersedia bike, treadmill dan sedikit dumbbell. Terlepas dari itu, kami sangat puas dan kami pasti akan kembali lagi menginap di sini ketika berkunjung ke Tasikmalaya","June 22, 2015"
119,595,vida,Indonesia,Family with teens,,Stayed 1 night in May 2015,7.7,Very good,Hotel santika tasikmalaya,Pesen melalui agoda,"June 02, 2015"
120,596,Fitri,Indonesia,Family with young children,,Stayed 1 night in May 2015,9.7,Exceptional,Puas,"Menginap selama 4hari di hotel ini membuat saya merasa di rumah, sangat nyaman, dan kebetulan 3hari pertama saya di room yang pojokan, view nya the best menghadap ke mall mayasari, dan mendapat 2 view di belakang tv ternyata saat saya buka ada jendela yg sama besar nya, sensasinya seperti tidur di aquarium, setengah dari ruangan itu kaca, saat breakfast makanan nya setiap hari berbeda dan enak sekali, sayang di hari terakhir sy di family room malah tidak BF :'(","June 01, 2015"
120,597,enjang,Indonesia,Group,,Stayed 1 night in May 2015,9.0,Exceptional,"Lokasinya strategis, kamarnya bagus, harganya waja",Nice and comfort,"May 31, 2015"
120,598,Mohamad,Indonesia,Family with teens,,Stayed 1 night in May 2015,10.0,Exceptional,perfect,Baik dan nyaman,"May 22, 2015"
121,601,oktafiana,Indonesia,Family with young children,,Stayed 2 nights in May 2015,6.7,Good,sprei dan selimut kurang bersih,putri saya senang sekali kolam nya,"May 16, 2015"
121,602,Fitri,Indonesia,Family with young children,,Stayed 1 night in May 2015,9.0,Exceptional,Nyaman,Sangat puas,"May 12, 2015"
121,603,sisilya,Indonesia,Family with young children,,Stayed 1 night in May 2015,9.0,Exceptional,"makanan enak, kamar bersih, harga terjangkau",Berkesan,"May 11, 2015"
122,606,Andry,Indonesia,Couple,,Stayed 1 night in February 2015,8.0,Excellent,Nyaman dan Staf yang ramah,"sangat menyenangkan dan nyaman, lokasi hotel strategis dekat pusat perbelanjaan","February 12, 2015"
122,608,Roni,Indonesia,Family with young children,,Stayed 1 night in January 2015,8.0,Excellent,Memuaskan,Menyenangkan,"February 02, 2015"
122,609,suryani,Indonesia,Business traveler,,Stayed 1 night in January 2015,5.0,,Tidak ada,lumaya,"January 20, 2015"
122,610,Abraham,Indonesia,Family with young children,,Stayed 2 nights in January 2015,7.0,Very good,Hotel yang nyaman,mengecek di aplikasi agoda,"January 19, 2015"
123,611,Nurhaida,Indonesia,Family with young children,,Stayed 1 night in May 2014,6.0,,makanan ok dan lokasi ok,its ok,"January 11, 2015"
123,612,Astrid,Indonesia,Family with young children,,Stayed 3 nights in December 2014,8.3,Excellent,hotel dengan view indah,"Nyaman, letaknya strategis dekat tempat ibadah, tempat makan, tempat belanja dan bisa jalan kaki dengan aman.","January 06, 2015"
123,613,indrayanti,Indonesia,Family with young children,,Stayed 1 night in December 2014,7.0,Very good,lift yang bau asap rokok,Acara menginap sangat menyenangkan hanya saja waktu high seasson yang menyebabkan sy mendapatkan fasilitas standar... seperti kurangnya meja makan saat sarapan dan maendapat kamar smoking area padahal saya bawa bayi karena keterbatasan kamar saat cek in,"January 02, 2015"
123,614,sudargi,Indonesia,Family with teens,,Stayed 1 night in December 2014,7.0,Very good,"kamar bersih, sarapan OK, staf cukup membantu",Santika menjadi pilihan utama saat touring ke Tasikmalaya.,"January 01, 2015"
124,616,Yadi,Indonesia,Family with young children,,Stayed 1 night in December 2014,6.3,Good,Hotel Santika Tasikmalaya,Cukup nyaman,"December 30, 2014"
124,617,Raja,Indonesia,Family with young children,,Stayed 1 night in December 2014,6.3,Good,pengalaman menginap di Santika Tasikmalaya,"Kami Check in hampir jam 12 malam dg 3 kamar pada tgl 24 Dec, kartu kamar hny diberikan 1. Saya meminta supaya diberikan 2 kartu/ kamar Karena agak susah kalau hanya 1 utk mobilisasinya. Awalnya tdk bisa diberikan 2 kartu utk semua kamar, akhirmya setelah sedikit penjelasan baru diberikan 2 kartu/ kamar dg catatan kalau hilang harus mengganti 50 rb/ kartu. Begitu sampai di kamar ternyata utk kamar superior tdk ada kulkas, mungkin utk masukan boleh tolong di sebutkan di agoda utk kamar superior tidak tersedia kulkas supaya bisa dijadikan bahan pertimbangan sblm memesan, terutama jika bepergian dg membawa obat/ menyimpan susu untuk anak2. Karena begitu saya cek kembali spec kamar di agoda, kamar superior dan deluxe memang tdk disebutkan ada kulkas, hanya dari family room ke atas yg ada complimentary kulkas. Pada kenyataannya kamar deluxe terdapat kulkas, hanya superior yg tidak ada. Sedangkan utk harga kamar yg saya bayarkan di Santika tdk berbeda jauh dengan hotel bintang 4 dan 5 yang saya singgahi di Semarang dan Jogja bbrp hari sebelumnya. Untuk kebersihan kamar, begitu check in tengah malam, saya terpaksa meminta house keeping utk mengganti bed cover, sprei, dan sarung bantal karena kotor dan berbau kurang sedap. Kebersihan kamar mandi juga perlu sedikit diperhatikan, overall bersih hanya di pojokan antar dinding terdapat sedikit hitam2 mungkin karena lumut. Utk breakfast, makanannya so far enak2. Anak2 suka dengan poffertjes dan puddingnya, terlebih lagi disediakan tutut yang sudah agak langka sekarang ini😃. Kolaknya jg enak dengan rasa gula merah/aren yang wangi.","December 27, 2014"
124,618,Oh,Indonesia,Business traveler,,Stayed 1 night in September 2014,8.0,Excellent,hotel yg bagus,"hotel yang bagus,bersih,lokasiyang strategis.cari makan gampang.","December 02, 2014"
124,619,Arwin,Indonesia,Couple,,Stayed 1 night in November 2014,8.0,Excellent,Hotel yg Strategis dan Nyaman,"Saya Cukup senang menginap di Hotel ini, karena tempat strategis tempat yg nyaman, servis yang Bagus. Cuma waktu pertama kali saya menginap disini saya mendapatkan welcome snack yg sudah ada di kamar. Kedatangan saya yang berikutnya koq tidak ada yaa??","December 01, 2014"
124,620,DWI,Indonesia,Family with teens,,Stayed 1 night in April 2014,5.7,,Bersih,"Kamar yang bersih, nyaman, dan jauh dari kebisingan","November 20, 2014"
125,622,Woro,Indonesia,Couple,,Stayed 1 night in October 2014,10.0,Exceptional,sangat mengesankan,"Ini ptama kmi dtg k kota tasikmalaya& menginap.dhotel santika..kesan yg kami dptkn sgt nyaman mnginap.dhotel.ini, tmp bersih, pelayanan ramah,menu breakfast sgt bervariasi&enak pastinya..lokasi sgt strategis..dkt dg pusat kota..byk menu wisata kuliner ddkt hotel..tggl.jln kaki..suatu saat kami k kota tasik lg,pasti kmi akn mnginap dhotel santika lg..","November 03, 2014"
125,623,Daniel,Indonesia,Business traveler,,Stayed 1 night in October 2014,10.0,Exceptional,hotel santika,"santika adalah hotel terbaik yang pernah saya inap selama di tasik, kamar bersih, pegawai ramah, makanan banyak sekali variasi dan fasilitas olahraga cukup menarik, untuk ruangan fitnes sudah oke, hanya ditambahkan lifting beban kalau diperbolehkan, menjadi sangat menarik.","October 16, 2014"
125,625,dwi,Indonesia,Family with young children,,Stayed 1 night in August 2014,7.7,Very good,lokasi bagus,ini hotel terbaik di tasik. dari segi lokasi dan pelayanan memuaskan,"October 13, 2014"
126,626,IIS,Indonesia,Family with teens,,Stayed 1 night in September 2014,9.0,Exceptional,Hotel terbaik di tasikmalaya,"Hotel santika selalu menjadi hotel terbaik dimanapun lokasinya, harga relatif murah untuk fasilitas yang sangat baik","October 08, 2014"
126,627,Yustini,Indonesia,Family with teens,,Stayed 1 night in October 2014,9.0,Exceptional,menyenangkan,"Hotel service sangat menyenangkan dan cepat, sarapan pagi cukup bervariasi, kamar luas dan bersih. ada fasilitas kolam renang dan fitness yang bisa di gunakan jika ingin exercise.","October 08, 2014"
126,628,Rozaria,Indonesia,Family with young children,,Stayed 1 night in December 2013,7.7,Very good,menginap dengan poin agoda,It was fun m,"October 02, 2014"
127,631,asep,Indonesia,Family with young children,,Stayed 1 night in July 2014,8.3,Excellent,cocok untuk liburan keluarga,acara menginap cukup menyenangkan cukup untuk memenuhi kebutuhan keluarga dengan berbagai fasilitas yang tersedia di hotel.,"September 15, 2014"
127,632,lia,Indonesia,Family with teens,,Stayed 1 night in September 2014,7.7,Very good,strategis dan nyaman,Menginap hanya untuk transit tetapi ternyata wisata kuliner sekitar santika layak untuk dicoba. Cukup dengan berjalan kaki bisa ke jalan kalektoran dan mesjid agung tasikmalaya. Kami terlupa diberi welcome drink atau karena sudah ada kue-kue di kamar sehingga tak ada welcome drink? check in/out proses cepat. Sarapan standar santika: banyak macamnya dan tersedia menu lokal seperti nasi tutug oncom dan bubur khas tasik yg enak sekali.,"September 15, 2014"
127,633,suyanto,Indonesia,Business traveler,,Stayed 1 night in July 2014,6.7,Good,Hotel Baru yang sepi,"Hotel baru dengan bangunana baru ternyata tidak cukup untuk membuatku merasa nyaman tinggal di hotel santika tasikmalaya, karena fasiltas yang kurang (tidak ada fasilitas pijatnya)","September 09, 2014"
127,635,Arwin,Indonesia,Solo traveler,,Stayed 1 night in August 2014,9.0,Exceptional,Hotel Yang Nyaman dan Strategis,"Hotelnya cukup nyaman, dan murah serta lokasi yg strategis. sayang saya hanya menginap semalam, jadi belum menikmati fasilitas secara keseluruhan","September 01, 2014"
128,636,Kuntje,Indonesia,Family with teens,,Stayed 1 night in July 2014,10.0,Exceptional,Santika Hotel Nyaman,sangat menyenangkan sesuai harapan,"August 22, 2014"
128,637,Kuntje,Indonesia,Family with teens,,Stayed 1 night in July 2014,10.0,Exceptional,Hotel Santika Tasikmalaya sangat nyaman,Sangat menyenangkan sesuai dengan ekspetasi dan harga yg terjangkau,"August 22, 2014"
128,638,Daniel,Indonesia,Business traveler,,Stayed 2 nights in July 2014,8.0,Excellent,"bersih, nyaman, asri","sungguh menyenangkan bisa menginap disini. begitu nyaman, asri, nikmat, dekat dengan mana saja. best ddech santika tasik","August 18, 2014"
128,639,ELLYS,Indonesia,Solo traveler,,Stayed 2 nights in July 2014,7.3,Very good,Hotel terbaik di kota Tasikmalaya untuk saat ini,"Saya memilih Hotel Santika karena selain hotel ini baru dan yang terbaik di kota ini, alasan saya yang lain adalah karena hotel ini menyediakan kamar untuk driver yang memudahkan saya memberi akomodasi yang cukup untuk driver saya. Saya tinggal di kamar nomor 502 selama dua malam, kamarnya cukup luas dan bersih, staff housekeeping cukup proaktif, sayangnya debit air ketika mandi kurang deras, showernya terlalu tinggi untuk disesuaikan posisinya dan airnya kurang panas. Sarapan pagi cukup memuaskan walaupun variasi makanan kurang banyak dan penempatan food stall terlalu berdekatan sehingga cukup crowded karena banyak tamu yang sarapan di waktu yang bersamaan. Overall, Hotel Santika is the best hotel in town for now.","August 08, 2014"
128,640,Yudhistira,Indonesia,Family with young children,,Stayed 1 night in July 2014,8.0,Excellent,Sangat nyaman,Lancar,"July 27, 2014"
129,641,Adi,Indonesia,Family with young children,,Stayed 1 night in July 2014,9.7,Exceptional,"tempat, staff, makan oke tapi pool tidak oke",cocok untuk transit mudik lebaran :),"July 27, 2014"
129,643,herdi,Indonesia,Business traveler,,Stayed 1 night in July 2014,9.0,Exceptional,pelayanan front ofice & customer sercive yg ramah,by phone / booking via agoda,"July 19, 2014"
129,644,Paulus,Indonesia,Family with young children,,Stayed 1 night in July 2014,7.7,Very good,Masih hotel terbaik di Tasik,"Setelah mencoba hotel lain di Tasik dengan harga yang kurang lebih sama, Santika tetap menjadi yang terbaik dengan keramahan staffnya dan kolam renang yang cukup bagus. Sangat rekomen!","July 07, 2014"
129,645,iwan,Indonesia,Business traveler,,Stayed 2 nights in June 2014,8.0,Excellent,Sangat Bagus,sangat memuaskan dengan seluruh pelayanan,"July 03, 2014"
130,646,CANDERA,Indonesia,Family with young children,,Stayed 1 night in June 2014,7.0,Very good,Puas,"Memuaskan, hotel bersih, bisa wifi di kamar, restoran untuk sarapan enak.","July 01, 2014"
130,647,Novia,Indonesia,Couple,,Stayed 1 night in June 2014,8.0,Excellent,a fast internet,"Hotelnya bagus, bersih, dan staff yang ramah, mau meladeni begitu banyak pertanyaan tentang jalan dan akses jalan di seputar Tasikmalaya.","July 01, 2014"
130,648,uus,Indonesia,Family with young children,,Stayed 1 night in June 2014,6.7,Good,bersih dan nyaman sertq strategis,Lewat AGoda lebih Simple dan praktis,"June 28, 2014"
130,650,Denny,Indonesia,Family with young children,,Stayed 1 night in May 2014,10.0,Exceptional,"Bagus, Bersih","Bagus, semua senang","June 11, 2014"
131,651,Linda,Indonesia,Family with teens,,Stayed 1 night in May 2014,9.3,Exceptional,"tempatnya mudah dipusat kota, bersih kamarnya",pesan dari agoda pesan by online krn saya pelanggan agoda sudah lama,"June 04, 2014"
131,652,Marino,Indonesia,Family with young children,,Stayed 1 night in May 2014,8.3,Excellent,Menyenangkan,sangat menyenangkan dekat dari pusat kota hotel yg sangat nyaman,"June 01, 2014"
131,653,Daniel,Indonesia,Business traveler,,Stayed 2 nights in May 2014,8.7,Excellent,nyaman,"sungguh nikmat sekali berada di hotel santika, bersih, nyaman, ramah, dan fasilitasnya lumayan cukup. berada di lokasi yang strategis juga. oke banget untuk kita bisa berada disana.","May 28, 2014"
131,654,edy,Indonesia,Business traveler,,Stayed 1 night in October 2013,6.3,Good,bagus dan nyaman,"bagus , nyaman dan staff yang ramah","May 28, 2014"
131,655,Wira,Indonesia,Solo traveler,,Stayed 1 night in May 2014,8.3,Excellent,hotel terbaik di tasikmalaya,"Menyenangkan, untuk ke pusat perbelanjaan/pasar cukup berjalan kaki dr hotel santika. Dekat jg dengan mesjid agung tasikmalaya.","May 03, 2014"
132,656,amon,Indonesia,Solo traveler,,Stayed 1 night in April 2014,10.0,Exceptional,sangat menyenangkan,sangat menyenangkan dan sesuai dengan ekspektasi,"April 23, 2014"
132,657,Daniel,Indonesia,Business traveler,,Stayed 2 nights in April 2014,8.0,Excellent,"Bersih, nyaman, Ramah","sungguh nyaman menginap di hotel santika, tempatnya bersih, fasilitas lumayan, kamar bersih, pelayanan ramah, makanan enak. untuk menginap rekomen banget dech, buat temen2 yang mau jalan ke tasik, boleh cobain nginep di santika. ga mahal, kualitas oke banget","April 23, 2014"
132,658,Daniel,Indonesia,Business traveler,,Stayed 2 nights in February 2014,8.0,Excellent,Luar Biasa Oke,"disini pengalaman saya merasakan nyamannya tinggal di hotel, kasur begitu empuk, bantal empuk, ruangan bersih, dingin, air minum cukup, lokasi strategis, makannya berlimpah ruah, saya sangat rekomen untuk tinggal menginap disini. dan jadi langganan untuk menginap disini setiap saya perjalanan bisnis ke tasik malaya","March 05, 2014"
132,659,avianto,Indonesia,Business traveler,,Stayed 1 night in June 2013,7.7,Very good,Bag us bersih dan mudah terjangkau,"Kota bisnis dan wisata, makanan lezat dan hotel mew ah serta berkelas","February 05, 2014"
132,660,Fitriyani,Indonesia,Family with young children,,Stayed 1 night in January 2014,8.3,Excellent,"hotelnya bagus,bersih,nyaman dan enak","sangat nyaman,akan ksana lagi jika saya ke tasikmalaya","January 29, 2014"
133,661,Indra,Indonesia,Family with young children,,Stayed 2 nights in December 2013,8.0,Excellent,Hotel yang Nyaman untuk keluarga,Hotel baru yang nyaman di tengah Kota Tasikmalaya. Bersih dan parkir yang memadai meskipun di Loaski yg kecil Internet yang cukup cepat serta pelayanan yang ramah,"January 06, 2014"
133,662,ike,Indonesia,Family with young children,,Stayed 2 nights in December 2013,7.7,Very good,"staff yang ramah, sarapan variatif","Hotel santika mudah di akses, dekat dengan masjid agung dan pasar tasik, dekat dengan pusat kuliner dan pusat kota","December 31, 2013"
133,663,Sulis,Indonesia,Family with young children,,Stayed 1 night in August 2013,8.3,Excellent,menyenangkan,"sangat menyenangkan, terutama untuk keluarga dengan anak kecil, kolam renangnya bersih dan bagus","December 30, 2013"
133,664,Koesoemo,Indonesia,Family with young children,,Stayed 1 night in December 2013,8.0,Excellent,Hotel yang nyaman di tengah kota Tasikmalaya,"Kami menginap hanya sehari tapi sangat menyenangkan, apalagi untuk beristirahat setelah lelah mendaki 620 tangga ke kawah gunung Galunggung. Lokasi wisata Gunung Galunggung hanya berjarak sekitar 24 km dari hotel","December 30, 2013"
133,665,Daniel,Indonesia,Business traveler,,Stayed 1 night in December 2013,9.3,Exceptional,"hotel bersih, bagus, menarik, pelayanan ramah","saya merasakan santika memberikan pelayanan yang memuaskan, hotel bersih, nyaman, indah, sungguh menyenangkan bisa menghabiskan waktu di santika, saya akan tinggal disana, bila melakukan perjalanan kembali di tasikmalya. sangat amat rekomended","December 09, 2013"
134,666,Terin,Indonesia,Business traveler,,Stayed 2 nights in November 2013,7.0,Very good,hotel yang baik,perjalanan yang menyenangkan dengan hotel yang nyaman untuk ditinggal untuk perjalanan bisnis di tasikmalaya,"November 29, 2013"
134,667,avianto,Indonesia,Business traveler,,Stayed 1 night in June 2013,7.0,Very good,lumayan baik,lumayan bagus dan berjalan lancar serta suasana baik,"November 28, 2013"
134,668,Wahyudayanto,Indonesia,Business traveler,,Stayed 1 night in October 2013,8.0,Excellent,pusat kota,Hotelnya menyenangkan bersih dan lokasi sangat strategis karena ada di pusat kota,"November 24, 2013"
134,669,Jessica,Indonesia,Solo traveler,,Stayed 1 night in August 2013,6.0,,"Hotel yg sgt pas utk ""transit"" Jakarta-Jogja","Kami sekeluarga menginap disini, setelah perjalanan panjang dari Jogjakarta, sebelum kami melanjutkan lagi ke Jakarta. Sarapan yg tersedia cukup variasi dan anak2 menyukai kolam renang.","October 25, 2013"
134,670,Fachdian,Indonesia,Business traveler,,Stayed 1 night in October 2013,9.3,Exceptional,Hotel Nyaman dan Bersih,"Sangat menyenangkan menginap di hotel Santika Tasikmalaya, dengan kenyamanan kamar yang amat terjaga, pelayanan yang cepat , dan Linkgkungan yang bersih membuat semua kegiatan walau lelah tetap terasa nyaman.","October 23, 2013"
135,671,Hubazurine,Indonesia,Solo traveler,,Stayed 1 night in October 2013,7.7,Very good,Hotel terbaik saat ini di Tasikmalaya,"Hotel terbaik di kota ini, lokasi strategis, daerah sekitar kuliner, dekat mesjid agung, sarapan enak, fasilitas memadai namun sayang harga tidak masuk akal dan untuk kamar tipe superior tidak ada refrigrator","October 23, 2013"
135,672,charles,Indonesia,Couple,,Stayed 3 nights in August 2013,8.0,Excellent,"bersih, lokasi di pusat kota","menyenangkan, staff ramah, makan pagi cukup bervariasi","September 09, 2013"
135,673,Andy,Indonesia,Business traveler,,Stayed 1 night in November 2012,10.0,Exceptional,Cukup menyenangkan,Hotel ini merupakan salah satu hotel terbaik yang ada di Tasikmalaya. Cukup berdekatan dengan pusat kegiatan masyarakat kota Tasikmalaya.,"August 31, 2013"
135,675,Reni,Indonesia,Solo traveler,,Stayed 1 night in August 2013,7.7,Very good,hotel yg bersih dan nyaman,"Sangat nyaman dan menyenangkan,sarapan pagi enak dan bervariasi","August 25, 2013"
136,676,Etiko,Indonesia,Family with teens,,Stayed 1 night in August 2013,8.7,Excellent,"hotel relatif baru, bersih & lokasi mudah dicapai","Kami menginap dalam perjalanan balik dari mudik lebaran ke Jakarta. Agar tidak terlalu capek, sengaja kami berhenti di beberapa tempat untuk menginap sambil menikmati kuliner ataupun hal-hal menarik setempat. Santika Hotel di Tasik sangat dekat dengan pusat kota dan di malam hari, sekitar hotel banyak tempat makan....wisata kulineran deh.","August 24, 2013"
136,677,Hendar,Indonesia,Solo traveler,,Stayed 1 night in August 2013,8.0,Excellent,"Pelayanan cepat, sambuan hangat, kamar bersih","Book via agoda, confirmed by phone ke hotel, check-in sore hari (cepat-ramah). Disediakan wedang (minuman) jahe panas (hangat) saat tiba di lobby hotel","August 24, 2013"
136,678,winarni,Indonesia,Solo traveler,,Stayed 1 night in August 2013,8.0,Excellent,"kamar bersih, sarapan banyak pilihan","proses ceck in maupun ceck out cepat, kamar bersih, kolam renang besar dan bersih, sarapan pagi cukup enak dan banyak pilihan, staff ramah","August 19, 2013"
136,679,Adi,Indonesia,Solo traveler,,Stayed 1 night in August 2013,9.0,Exceptional,"Hotel strategis di Pusat Kota, cocok buat keluarga",Kalau berkunjung ke Tasikmalaya lagi bersama keluarga saya akan menginap di hotel Santika,"August 16, 2013"
