page,review_index,nama,negara,tipe_traveler,tipe_kamar,durasi_menginap,rating,rating_text,judul_ulasan,teks_ulasan,tanggal
62,316,dhining,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 3 malam pada April 2024,"10,0",Spektakuler,Ied fitr's staycation,"It was very helpful n humble reception forgot her name, davira I guess. She gave us upgraded room, whAt we really love is they have play ground indoor n tiny outdoor next to the pool. Food also good, will back n stay again.",
62,317,Rahul,India,Wisatawan bisnis,Kamar Superior,Menginap 5 malam pada Januari 2024,"9,2",Spektakuler,Good Hotel,"It was very nice stay at Hotel Santika. Good ambience, cooperative staff, good food. Overall Hospitality was very good . I would recommend this hotel for the people who are travelling for Business tour.",
62,318,Indra,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Maret 2024,"8,0",Luar biasa,Sangat baik,This room is for my friend. Overall are good but it will be perfect if t Availability of Soetta airport bus is helpfull and it's not so far from Halim airport. We can get axi and ride hailing cars easily from this hotel. Close to malls and hospitals.,
62,319,Gustaf,Indonesia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 1 malam pada Maret 2024,"9,6",Spektakuler,Good service,All good,
62,320,Gustaf,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Maret 2024,"9,6",Spektakuler,Good service,All good,
63,321,Belal,Australia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 1 malam pada Maret 2024,"8,0",Luar biasa,Good hotel,Good hotel with good location+ above an old mall which is very convenient+ great staff.,
63,322,Ace,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Februari 2024,"5,2",,House lizard in the room,I just spent a night there but it was horrible. When I get ready to sleep then a house lizard suddenly showed on the roof and I scream because it's disgusting. I tried to call the house keeping and the staff came too long and the lizard hid behind the AC. I couldnt sleep all night long because I was worried that the lizard might fall into my bed. I checked out with the most unpleasant feeling due to lack of sleep. Better find another hotel nearby because its not the only hotel there,
63,323,Indra,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Februari 2024,"8,8",Luar biasa,Easy access to mall,"Clean, comfort, kidzone, nice pool. Friendly staff and welcome drinks. Room for improvement: provide fridge and towels on pools area.",
63,324,Ignatius,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Oktober 2023,"10,0",Spektakuler,Clean and Well maintained,Santika Mega City is well maintained and clean. Check in was pretty quick too. The breakfast menu is quite varied and quite delicious.,
63,325,ilyas,Maladewa,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Februari 2024,"10,0",Spektakuler,Holiday,Very good,
64,326,Theresia,Singapura,Pasangan,Kamar Queen Superior,Menginap 2 malam pada Februari 2024,"10,0",Spektakuler,Good room service,Booked the superior room and there is no mini fridge. We upgraded to the bigger room and the king bed size. The location is very convenient as it’s just above the shopping mall. We’ll come back.,
64,327,Stephani,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Februari 2024,"8,8",Luar biasa,good place to staycation,"the room is clean, the staff are friendly and kind even the security very helpfull.. the food is good, but the sauteed vegetables too salty 🤭 the pool is clean and nice but unfortunately the water contain too much chlorine, making it more acidic it cause itchy in my face, nose and eyes.",
64,328,I,Indonesia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 2 malam pada Februari 2023,"6,0",,major cleanlines issue,facility look old and dirty,
64,329,Preztika,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Mei 2023,"10,0",Spektakuler,Spektakuler,Baguus dan karena jadi satu dengan mall. Untuk cari cemilan dan makanan gak perlu jauh apalagi ngegojek. Cukup turun mall bisa pilih makanan/cemilan apa yg di mau,
64,330,Purnama,Suriname,Wisatawan bisnis,Kamar Queen Superior,Menginap 5 malam pada Oktober 2023,"8,4",Luar biasa,Luar biasa,"I am satisfied with the service at the Santika Mega City Bekasi hotel and I would recommend this hotel. Thanks to all staff for their good service and I would like to mention Mr. Galih, the hotel manager snd Rian HK the room attendant for your kindness.. 🙏",
65,331,Dewi,Indonesia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 1 malam pada Oktober 2023,"10,0",Spektakuler,Spektakuler,Good,
65,332,Nofritandia,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Juli 2023,"10,0",Spektakuler,Spektakuler,Nice hotel,
65,333,Leonar,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Juli 2023,"8,8",Luar biasa,Breakfast requires improvememt,The breakfast is their weakest point.,
65,334,Omer,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada April 2023,"10,0",Spektakuler,Hotel Bagus,Hotel ini sangat strategis krn diatas mall giant bekasi. Fasilitas lengkap ada kolam renang dan sarapan pagi,
65,335,ifan,Indonesia,Keluarga dengan anak kecil,Kamar Queen Deluxe,Menginap 1 malam pada Juni 2023,"6,4",Bagus,Air kotor,Air untuk mandi kurang bersih Sama sarapan sedikit opsi nya,
66,336,Puti,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Juni 2023,"8,4",Luar biasa,Escapecation,Good enough. Recommended,
66,337,Lina,Malaysia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Mei 2023,"10,0",Spektakuler,Good & best hotel to stay.,"Hotel location just on the top of the mall. Good breakfast. Reception by name of Rizal good and humble, room cleanines good.",
66,338,Frans,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Mei 2023,"8,4",Luar biasa,Not right for pleasure,"Not variety of food for Breakfast, 4 star hotel like 2 star.",
66,339,Richard,Afrika Selatan,Wisatawan bisnis,Kamar Queen Deluxe,Menginap 1 malam pada April 2023,"7,2",Sangat baik,"Hot Air Conditionare, No Refrigerator, No View","Pros: Try their breakfast not bad, unique location is inside parking area of mega bekasi hypermal, staff at restaurant preety n nice, have balkon but you need help to open it! Cons: Old building, hot air con, doesn't have fridge, small room, wifi suddently disconected, tv channel not many option, small tv size, small parking, etc Conclusion: not the best, only so so, u can get more good hotel with that price. Sorry to say, better Hotel Santika in Cikarang than in West Bekasi! Only my two cents..",
66,340,Daru,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Januari 2023,"10,0",Spektakuler,Spektakuler,"a great holiday in this hotel with my family, we can also shopping because near with shopping mall",
67,341,Desry,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Februari 2023,"10,0",Spektakuler,Good,Good,
67,342,daniel,Brunei Darussalam,Keluarga dengan anak kecil,Kamar Twin/Double - Superior,Menginap 2 malam pada Februari 2023,"10,0",Spektakuler,need to update the parking location or lobby,need to update the parking location or lobby,
67,343,Gideon,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Mei 2022,"10,0",Spektakuler,Excellent,The best best banget lah untuk pelayanan,
67,344,Ajie,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Juni 2022,"7,6",Sangat baik,Just good,Overall facilities is good. But be careful whether the receptionist offered a room upgrade.,
67,345,Wiradana,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Juni 2022,"10,0",Spektakuler,First Time Staycation,Recommended place for staycation,
68,346,Agust,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Agustus 2022,"10,0",Spektakuler,Good.. good,"Tempat hotel yg strategis, bersih, dan nyaman tentunya.",
68,347,Andy,Indonesia,Keluarga dengan anak kecil,Kamar Deluxe Twin,Menginap 1 malam pada Juli 2022,"8,8",Luar biasa,Bath room improvement,Will be great if bath room facility improved. Looks too old.,
68,348,Pralita,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Juli 2022,"10,0",Spektakuler,Hotel Santika Mega city,Pelayanannya top,
68,349,Ristiani,Indonesia,Rombongan,Kamar Queen Superior,Menginap 1 malam pada Juli 2022,"10,0",Spektakuler,Spektakuler,Good place for staycation,
68,350,Ragu,India,Wisatawan bisnis,Kamar Queen Superior,Menginap 3 malam pada Mei 2022,"10,0",Spektakuler,Value for money,Location and worth paying,
69,351,ILHAM,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Mei 2022,"8,4",Luar biasa,Luar biasa,"If you look for a good services, take this hotel as one of your wise choice",
69,352,Galih,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Mei 2022,"9,2",Spektakuler,family room,choose family room,
69,353,yopy,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada April 2022,"9,6",Spektakuler,verry good,nice place for staycation in bekasi,
69,354,Desy,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Desember 2021,"7,2",Sangat baik,Sangat baik,Not bad. Just need double check for the cleanliness and the old furniture need to be renew,
69,355,Dina,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Maret 2022,"3,2",,Cukup,Hotel Santika bagus bgt top,
70,356,Sovina,Indonesia,Rombongan,Kamar Queen Superior,Menginap 1 malam pada Februari 2022,"6,0",,Quite oke,"The air con doesn't feel cold at all and there were so many mosquitos, can't sleep. Other than that is ok, the staff were so friendly and helpful, breakfast menu were various and tasty.",
70,357,Dones,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Maret 2021,"6,0",,Di Atas Rata-Rata,Overall good,
70,358,Iqbal,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Januari 2022,"10,0",Spektakuler,Best Place to Stay in Bekasi,Good service and hospitality. Hotel near heart of the city of Bekasi,
70,359,Mutiara,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada Oktober 2021,"6,0",,Clogged shower & AC not cold enough,I stayed from 2-3 September at Santika Mega Bekasi. I ordered a deluxe bed room but what I got was a twin bed. hotel sandals only get one. there are no small towels for the face. there is only 1 toothbrush in the room. the shower area is clogged so there is a puddle of water. ac is not cold enough. I prefer hotels on the other side with the same price.,
70,360,riris,Indonesia,Keluarga dengan anak dewasa,,Menginap 1 malam pada Desember 2020,"8,4",Luar biasa,Good,kebersihan hotel cukup bagus,
71,361,Catherine,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Oktober 2020,"2,0",,NOT WORTH YOUR MONEY.. Don’t ever stay here!,"I have just bad experience during my staycation in any hotel.. Actually this hotel is located inside Mega City Mall Bekasi, 5th floor.. Without a clear information from the beginning from the hotel, if lift can not be access.. due to I have ride motorcycle to this hotel which is the parking place located is not directly in front of the hotel.. I have to manually walk 4th times on four different elevator to get to the hotel at 11pm and as you know the mall elevator will off at the night 9pm.. but without any complain for me as a guest.. i have passing through to the hotel with a smile. And today is my checkout time schedule, again without any clear information when I just arrived in front office..they charge me extra-charge fee for Rp. 150,000.. i check out 01.45 pm.. how-come I stay here with pricey money Rp. 600,000/night.. but this hotel make me uncomfortable as a guest and 4 stars class with a bad quality and staff treatment even didn’t do any apologize for the inconvenient that I have talked about.. I always stay in another hotel, even Aston as the competitor have a wise rules.. I don’t ever treated like this with any hotel, even if the time for me to check out at 2pm. Last but not least, It’s not about value for money,, but how they solve the problem if the guest feel inconvenient..",
71,362,Evie,,Keluarga dengan anak kecil,,Menginap 1 malam pada September 2020,"6,0",,"I use to stay in Santika in Belitung but was completely much Better, Very Disappointed here .","Cup and Glass for drinks is from plastic is not good for save our planet from plastic, breakfast serve worse. First time and last time I bring my family here. But anyway so far room ok.",
71,363,Eddy,Singapura,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada Maret 2020,"8,8",Luar biasa,Great Location,The Hotel is located on the shopping mall. It has some facilities for children. The breakfast is fantastic with a lot of options.,
71,364,Eddy,Singapura,Keluarga dengan anak kecil,Kategori Kamar ditentukan saat Kedatangan,Menginap 2 malam pada Maret 2020,"8,8",Luar biasa,Great Breakfast,The Hotel is located on the shopping mall. It has some facilities for children. The breakfast is fantastic with a lot of options.,
71,365,Rolando,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada Februari 2020,"10,0",Spektakuler,recommended hotel,"hotel connected to the mall, easy for food",
72,366,ridwan,Indonesia,Keluarga dengan anak dewasa,Kamar Queen Deluxe,Menginap 1 malam pada Februari 2020,"8,4",Luar biasa,Luar biasa,"Room is bright, clean and convenience to stay. Access to the property is confusing because the lobby is located at the end of the access road and not easily visible by guest.",
72,367,Rolando,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada Januari 2020,"10,0",Spektakuler,perfect hotel,"the hotel is in the Mall, easy to find food etc etc perfect places and would stay there anytime I traveled to Bekasi",
72,368,Orvina,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Januari 2020,"7,2",Sangat baik,"The breakfast is quite good, but the staff and facilities are not quite good,",You should provide more staff during high seasons. The staff looked very tired so they did not work well,
72,369,Andre,Indonesia,Keluarga dengan anak kecil,Kamar Superior,Menginap 1 malam pada Desember 2019,"9,6",Spektakuler,Spektakuler,Good service. Comfortable room.,
72,370,marcia,Indonesia,Pasangan,Kamar Queen Superior,Menginap 2 malam pada November 2019,"5,6",,Super bad hotel,"Worst hotel i ever stay, from the security not informative about location the hotel from the parking lot. And the receptionist super slow response, after that, the key room is not connect with the door, and i will go down again to the lobby and ask about the door, because i can’t open the door with this key.",
73,371,Agus,Indonesia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada September 2019,"6,0",,not much from me,"i stayed just because or work, breakfast is ok..",
73,372,rusi,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada September 2019,"7,6",Sangat baik,Sangat baik,OVERALL ARE GOOD,
73,373,fira,Indonesia,Pasangan,Kamar Superior Twin,Menginap 1 malam pada Agustus 2019,"9,2",Spektakuler,Nice place to stay and cheap,I left my things there at room 917 Bs tlg cek? Kalau ada tlg hub 082364776500,
73,374,Nicholas,Singapura,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada September 2019,"6,4",Bagus,Bad WiFi.,Do I have to re login the WiFi with user name and password every 5min. The location of the hotel or maybe my room have no signal and I have to rely on WiFi what make piss off is I have to re login every 5 min which is so much hassle.,
73,375,Kanokwan,Thailand,Pasangan,Kamar Queen Superior,Menginap 2 malam pada Agustus 2019,"7,6",Sangat baik,good location,so far its good because can go to cinema or superstore . i love breakfast here.there have many menu that you can choose.,
74,376,gotty,Filipina,Wisatawan tunggal,Kamar Superior Twin,Menginap 1 malam pada Mei 2019,"8,0",Luar biasa,Good hotel,"My first time to stay here and i really love it. When ypu are hungry, you just go down (becasue the hotel connected with mall). And also very close to toll gate and other public facilities.",
74,377,CAROLUS,Indonesia,Wisatawan bisnis,Kamar Queen Deluxe,Menginap 1 malam pada Februari 2019,"10,0",Spektakuler,Excellent and peaceful place!,Excellent service and location. A very comfortable and peaceful place to rest after a very long meeting. I would recommend it to everyone. Great breakfast with variety of food choices. Thanks again.,
74,378,Tanja,Finlandia,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Januari 2019,"8,0",Luar biasa,Good value for money,"Good location top of a shopping mall. Basic room, comfy bed, no fridge. Hearty breakfast.",
74,379,Antonius,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Desember 2018,"8,0",Luar biasa,Good hotel,Good hotel.. Clean room.. Fast check in and out.. Location surrounding with mall and place to eat..,
74,380,Christian,Thailand,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada November 2018,"9,6",Spektakuler,GOOD LOCATION ON THE SHOPPING MALL,"ROOM is good and clean, WIFI is good, BREAKFAST is many choice (i like STANDARD SANTIKA), BED IS good., The location is good in the BEKASI. Just out from TOLLWAY and find the hotel. Also the location at mall. So can easy to find food, or cinema, shopping. But after 10PM is quite difficult to find entrance (lucky that have karaoke inulvista open late night) HAVE SERVICE for BLUEBIRD but if need fast better find from 1st floor",
75,381,abu,Singapura,Pasangan,Kamar Queen Superior,Menginap 5 malam pada November 2018,"10,0",Spektakuler,outstanding PR,My compliment to the Hotel supervisor Ariff for handling my issue during stay.,
75,382,muhammad,Malaysia,Wisatawan tunggal,Kamar Superior Twin,Menginap 2 malam pada Januari 2018,"7,6",Sangat baik,All was good. Excellent selection of breakfast. Location was a bit of inconvenience.,"The room was good, comfy and clean. I love the variety of Indonesian breakfast (as a Malaysian who commonly take heavy and spicy food in the morning). Ground floor and few more floors from the ground are a mall. You have to go to multi layered car park area to reach the foyer of the lobby or a specific lift from the ground floor in the mall. Nevertheless, in overall, had a good time staying there.",
75,383,Boon,Singapura,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Oktober 2018,"5,6",,Right Inside mall,Inconvenient walk from mall lobby to mall end and take lift level 5 To hotel lobby ( at TOP of carpark ),
75,384,Idrus,Indonesia,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada September 2018,"9,2",Spektakuler,Mantap,Mantap,
75,385,junairanadia,Malaysia,Rombongan,Kamar Queen Superior,Menginap 1 malam pada Juli 2018,"9,6",Spektakuler,Best hotel area Bekasi,The location really great because near to many shopping mall but far away from Jakarta town. The breakfast also satisfied because have variety food.,
76,386,sherly,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Juli 2018,"10,0",Spektakuler,good,good choice,
76,387,arief,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada Desember 2017,"7,6",Sangat baik,Sangat baik,car parking not so easy to get,
76,388,WAN,Malaysia,Wisatawan tunggal,Kamar Queen Deluxe,Menginap 1 malam pada November 2017,"7,2",Sangat baik,Sangat baik,The service was not good and the staff was unprofessional.,
76,389,Sulachudin,Indonesia,Wisatawan bisnis,Kamar Queen Deluxe,Menginap 1 malam pada September 2017,"7,6",Sangat baik,Sangat baik,The room service person didn't return my change while I pay my room service order.,
76,390,Erwin,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada Agustus 2017,"8,4",Luar biasa,"Very convenient location, great staff",Good sales staff reaching out while we were having breakfast and gave us good info.... Good location in the bekasi area,
77,391,HERLI,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Juni 2017,"7,6",Sangat baik,Still new,Inside mall,
77,392,Anak,Indonesia,Wisatawan bisnis,Kamar Superior Twin,Menginap 1 malam pada April 2017,"4,8",,Poor quality,"This hotel is not expensive, but needs to improve its quality including beds, shower room, etc.",
77,393,ANDHI,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada April 2017,"6,4",Bagus,Bagus,breakfast good,
77,394,Djoko,Indonesia,Wisatawan tunggal,Kamar Deluxe Twin,Menginap 1 malam pada Mei 2023,"10,0",Spektakuler,Hotel bagus,"Hotel bagus dgn fasilitas yang lengkap, lokasi strategis",
77,395,hanifiya,Indonesia,Keluarga dengan anak kecil,Kamar Superior Twin,Menginap 1 malam pada April 2023,"10,0",Spektakuler,Hotel bintang 3 rasa bintang 5,"Alhamdulillah keluarga happy bermalam di Santika, staff ramah, hotelnya bersih,, menu sarapan enak2 ..",
78,396,Dewi,Indonesia,Pasangan,Kamar Queen Deluxe,Menginap 1 malam pada April 2023,"6,8",Bagus,Perlu banyak maintenance,Pendingin di kamar ga beraza sama skali.. dr malem ks pagi keringetan pdahal udah di setting seminimal mungkin..,
78,397,Raudhoh,Indonesia,Wisatawan tunggal,,Menginap 1 malam pada Desember 2022,"9,2",Spektakuler,Tempat nginep nyaman dan terjangkau,"Fasilitas yang memadai, kamar yg nyaman, akses mudah",
78,398,Abdul,Indonesia,Keluarga dengan anak kecil,Kamar Deluxe Twin,Menginap 1 malam pada Desember 2022,"9,6",Spektakuler,Hotel di tengah kota yang strategis,"Letak berdampingan dengan Mall Grand Bekasi, sarapan variatif dengan rasa yang enak, staff ramah dan proses cek in yang cepat. Cuma kolam renangnya agak kotor.",
78,399,Imun,Indonesia,Pasangan,Kamar Deluxe Twin,Menginap 1 malam pada Agustus 2022,"6,4",Bagus,Bagus,"Ac nya ga dingin, suara blower ac nya berisik banget, bikin gabisa tidur dengan nyenyak.. Aksesnya susah sekali, apalagi untuk yg bawa kendaraan bermotor.",
78,400,GIBTHA,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Juli 2022,"6,8",Bagus,Jauh dari harapan,"Dapat diskon dari agoda tp dapat kamar yang ga bagus seperti dibedakan, kamarny seperti lama tidak terpakai dikasih ke yang diskonan, kualitas sikat gigi jelek banget, kamar mandi banyak bubuk serpihan lama tidak digunakan, mampet bagian shower, lantai banyak kerak, sayangnya saya gak foto, tp setidaknya bisa jadi masukan untuk aplikasi dan hotel agar gak membedakan yg diskonan.",
79,401,Citra,Indonesia,Keluarga dengan anak kecil,Kamar Queen Superior,Menginap 1 malam pada Juli 2022,"7,2",Sangat baik,review santika hotel,hotel bersih staf dan receptionis super ramah makanannya enak semua pas banget ajak keluarga ke sini,
79,402,Erlangga,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada Juni 2022,"9,2",Spektakuler,Strategis,"Tempatnya strategis, bagus buat transit. Cuma agak kurang bersih, dapet gelas yang masih agak kotor dalemnya.",
79,403,Wandi,Indonesia,Rombongan,Kamar Deluxe Twin,Menginap 1 malam pada Mei 2021,"10,0",Spektakuler,"Kamar oke,sarapan oke","Selain tempat yg strategis,kamarnya pun bersih,rapih,wangi,dan staf ramah,serta sarapan juga lumayan oke.",
79,404,I,Indonesia,Keluarga dengan anak dewasa,Kamar Queen Superior,Menginap 1 malam pada Mei 2021,"9,2",Spektakuler,Liburan yang menyenangkan,"Terima kasih untuk 2 malam yang berharga, Anak2 saya bahagia banget ada hotel yg nyambung ke XXI dan Mal. Stafnya ramah, makannya enak dan kolam renang bikin nagih. Sekali lagi terima kasih, Tuhan Berkati.",
79,405,Defi,Indonesia,Keluarga dengan anak kecil,Kamar Queen Deluxe,Menginap 1 malam pada September 2019,"9,2",Spektakuler,Spektakuler,"Hotel dipusat kota Bekasi bersampingan dengan mall sangat membantu sekali. Fasilitas untuk anak bermain sangat banyak, ada mini golf, ruangan untuk bermain, cocok untuk keluarga yang punya anak kecil jika sedang mencari hotel di Bekasi",
80,406,syahrul,Indonesia,Keluarga dengan anak dewasa,Kamar Queen Superior,Menginap 1 malam pada Januari 2021,"6,8",Bagus,Lokasi yang Strategis,"Hotel yang nyaman, dekat dengan tempat belanja, ruang meeting yang luas dan sarapan pagi yang enak.",
80,407,muhammad,Indonesia,Pasangan,Kamar Superior,Menginap 1 malam pada Februari 2020,"7,6",Sangat baik,Perjalanan ke hotel santika,"sebelum nya sudah juga ke hotel nya santika, yang kurang menyenangkan untuk parkir nya , tolong untuk parkir nya jangan jauh jauh dari hotel biar memudahkan kalo kita yang sedang late checkin karna menggagu sekali karna kecapean , untuk koridor room nya tolong dengan sangat dingin , karna waktu itu panas banget , mba nya ramah di reception staff hotel nya juga ramahbangettt baik sigap , pelayanan okey bangetttt cuman akses parkir dan koridor nya aja tolong bisa dipertimbangkan untuk hotel sekelas santika , terimakasih",
80,408,Avris,Indonesia,Keluarga dengan anak kecil,,Menginap 1 malam pada Januari 2020,"4,0",,BURUK,INI ADALAH HOTEL SANTIKA YANG TIDAK AKAN SAYA DATANGI LAGI KEDEPANNYA,
80,409,Reni,Indonesia,Keluarga dengan anak kecil,Kamar Queen Deluxe,Menginap 1 malam pada Januari 2019,"8,4",Luar biasa,Luar biasa,"Kalo dari segi fasilitas, kalah sama hotel lain dengan harga yang sama... Staf ramah, lokasi deket banget sama pintu tol.",
80,410,jinxuan,Republik Rakyat Tiongkok,Wisatawan bisnis,Kamar Queen Superior,Menginap 4 malam pada Mei 2018,"8,8",Luar biasa,good,Not bad. Clean,
81,411,hideyasu,Jepang,Wisatawan bisnis,Kamar Queen Superior,Menginap 6 malam pada Mei 2024,"8,8",Luar biasa,客層,"日本人はおそらくいませんでした。 スタッフはとてもフレンドリーで対応は良いです。 冷蔵庫は無かったので、頼んだら持って来てくれました。 2,3日なら朝食良いですが、1週間以上の滞在は飽きるかもしれません。",
81,412,YO,Jepang,Wisatawan tunggal,Kamar Deluxe Twin,Menginap 2 malam pada Februari 2025,"8,8",Luar biasa,冷蔵庫とドライヤーがないのが残念,タイトル通り、冷蔵庫とドライヤーはありません。 ドライヤーはフロントに借りに行きましたが、無いとのことでした。 ホテルはショッピングモールの5階にフロントがあるので写真の外観で探すと見つかりません。 ボールルームの上の部屋だったので朝6時から大音量の音楽が聞こえてきたのは辛かったです。 全体的に広くて綺麗なので、その点はオススメです。,
81,413,MASAKI,Indonesia,Rombongan,Kamar Superior Twin,Menginap 1 malam pada Mei 2026,"8,4",Luar biasa,コスパが良い,食事付きなのでコスパは良いと思います。,
81,414,KOICHI,Jepang,Wisatawan bisnis,Kamar Queen Superior,Menginap 3 malam pada April 2025,"8,0",Luar biasa,コストパフォーマンス,朝食のレベルは最高！,
81,415,ぎるもあ,Jepang,Wisatawan tunggal,Kamar Superior Twin,Menginap 6 malam pada Mei 2024,"8,0",Luar biasa,Business trip,Best for business trip,
82,416,Yu,Jepang,Wisatawan tunggal,Kamar Queen Superior,Menginap 2 malam pada Agustus 2019,"9,2",Spektakuler,モール併設ホテル。,ショッピングモールに併設されているホテルです。 ショッピングモールの屋上にホテルの入り口があります。 車で移動する分には不便を感じません。 また、外に出ず、モール内で買い物（スーパー）や食事がとれるので、便利です。 ただ、モールが閉まった後の時間、徒歩でホテルから外に出るのは建物の構造上非常に不便です。気軽に外出できないです。ホテルレストランも22時には閉まるので、遅くチェックインした場合、食糧確保に困ります。 部屋はこぎれい。景色はあまり期待できません。,
82,417,JEONGMYEONG,Korea Selatan,Pasangan,Kamar Queen Deluxe,Menginap 2 malam pada Agustus 2025,"10,0",Spektakuler,Spektakuler,Good,
82,418,INSOO,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada September 2024,"10,0",Spektakuler,good,It was very good,
82,419,INSOO,Indonesia,Pasangan,Kamar Queen Superior,Menginap 1 malam pada September 2024,"10,0",Spektakuler,good,It was very good,
82,420,youngok,Korea Selatan,Wisatawan bisnis,Kamar Queen Superior,Menginap 1 malam pada Maret 2022,"6,0",,내장고가 없어서 황당,인도네시아는 언제나 더운 나라인데 냉장고가 없어서 정말 놀랐다,
83,421,Javier,Spanyol,Wisatawan tunggal,Kamar Queen Superior,Menginap 1 malam pada Mei 2025,"9,6",Spektakuler,Better than the european standard,"I was surprised by this hotel's cleanliness, extraordinary buffet, and price-quality ratio far superior to what I expected. I would like to highlight the kindness of Mr. Prasetyo and his entire team",
83,422,Gerald,Swiss,Wisatawan tunggal,Kamar Queen Superior,Menginap 3 malam pada Juli 2024,"10,0",Spektakuler,Petit déjeuner genial,"chambre confortable, eau chaude et climatisation parfaites. Le petit déjeuner est particulièrement génial. Choix fabuleux. En revanche, le Wi-Fi ne marchait pratiquement jamais cette fois dans la chambre.",
83,423,Gerald,Swiss,Wisatawan tunggal,Kamar Queen Superior,Menginap 2 malam pada Agustus 2023,"9,6",Spektakuler,Petit déjeuner superbe,"la chambre standard n'est pas très grande mais elle a tout le confort. Eau chaude, Wi-Fi, savon, brosse à dents, eau thé, café, tout y est. Le Wi-Fi est particulièrement bon. Le très bon côté de l'hôtel : le petit déjeuner. superbe. un des meilleurs choix pour cette gamme de prix. Il y a vraiment de tout et c'est bon. Le mauvais côté, c'est l'emplacement de l'hôtel. Il est encastré dans un mall et on doit prendre un ascenseur, difficile à trouver dans le mall pour se rendre au 5eme étage ou se trouve le lobby. Pour sortir la nuit c'est pire. On se retrouve dans un mall fermé. Il y a une porte qui reste ouverte 24 heures sur 24 mais je n'ai pas pu la trouver seul. heureusement que le personnel m'a accompagné. Ils sont très gentils.",
