ID_Review,Platform,Nama_Hotel,Review_Date,Text_Review
REV-012386,Traveloka,Hotel Santika Cirebon,2026-03-07,"Meskipun bangunannya tua dan beberapa perabotannya juga sudah usang, hotel ini tetap menjadi hotel favorit saya di Cirebon. Mungkin sedikit renovasi akan membuatnya lebih baik lagi..."
REV-012387,Traveloka,Hotel Santika Cirebon,2026-02-28,Fasilitas kamar sudah tua tetapi staf ramah.
REV-012388,Traveloka,Hotel Santika Cirebon,2026-02-07,Saya bisa beristirahat dengan nyaman menginap di hotel ini karena suasananya tenang.
REV-012389,Traveloka,Hotel Santika Cirebon,2026-02-07,"untuk masakan yang dihidangkan pada Breakfast harus lebih diperhatikan kembali soal rasa, ada yang keasinan, tanpa rasa terutama pada masakan hidangan ayam harus benar"" diperhatikan rasa dan steril pada aym"
REV-012390,Traveloka,Hotel Santika Cirebon,2026-02-07,"Jika saya pergi ke Cirebon lagi, saya akan menginap di sini lagi...😊"
REV-012391,Traveloka,Hotel Santika Cirebon,2026-02-07,"Staf hotel sangat ramah dan membantu saat proses check in. Permintaan agar kamar dekat lift karena membawa lansia, juga diatur dan diberikan. Hotel bersih dan nyaman, hanya saja perabot kayu di kamar agak beraroma kayu tua. Parkiran luas tidak berbayar, karena parkir outdoor, agak sulit jika hujan. Makanan beragam dan menarik namun kualitas rasa dan keseimbangan rasa perlu diperhatikan lagi"
REV-012392,Traveloka,Hotel Santika Cirebon,2026-01-31,"Alhamdulillah nyaman, lokasi strategis kemana-mana, staf super ramah dan gercep.."
REV-012393,Traveloka,Hotel Santika Cirebon,2026-01-31,"Hotel ini cukup baik cuma sayang kurang dirawat , banyak hal harus diperhatikan untuk diperbaikin dan dirawat dengan benar , walaupun agak kuno penampakannya tapi kalau dirawat dengan baik harusnya akan jadi hotel pilihan jika saya ke Cirebon lagi.

Secara umum cukup baik , tapi ada beberapa hal yang cukup mengganggu di kamar tempat saya menginap selama 2 malam.
1. Pintu kamar mandi harus dengan agak keras baru bisa tertutup dengan baik
2. Pintu kamar malah tidak bisa dikunci karena patah dan terlihat itu cuma ditempel dari patahan sebelumnya.
3. Shower cukup baik walaupun kadang agak sulit untuk mengatur antara menggunakan shower yg permanen diatas vs shower yg portable karena handle utk switch nya tidak selalu berfungsi dgn baik :)"
REV-012394,Traveloka,Hotel Santika Cirebon,2026-01-31,Hotel dengan harga terjangkau dan nyaman buat liburan keluarga :)
REV-012395,Traveloka,Hotel Santika Cirebon,2026-01-24,"Hotel terbaik di Cirebon, staf sangat membantu dan sarapannya enak."
REV-012396,Traveloka,Hotel Santika Cirebon,2026-01-17,"Kamar luas, staff ramah dan suka menolong, kolam renang oke."
REV-012397,Traveloka,Hotel Santika Cirebon,2026-01-17,"bangunannya vintage tp nyaman..staf nya ramah, makanannya enak, aplg empal gentongnya..krg nya cuma 1 tdk ada penanda kiblat di kamar."
REV-012398,Traveloka,Hotel Santika Cirebon,2026-01-10,cek tempat tidurnya sudah ada yang miring terutama yg sy pakai
REV-012399,Traveloka,Hotel Santika Cirebon,2026-01-10,"Staf F&B ramah, tetapi kantor depan tidak."
REV-012400,Traveloka,Hotel Santika Cirebon,2025-12-20,"Hotel-nya sangat nyaman, strategis di kota Cirebon"
REV-012401,Traveloka,Hotel Santika Cirebon,2025-12-13,"Staf front office, bell boy membantu, ramah, baik. Fasilitas kolam renang tidak disediakan handuk, tidak ada staff sama sekali di area kolam renang dan fitness. Nasi jamblang saat breakfast sangat keras, menu lain biasa saja. Untuk ukuran bintang 3 dan Hotel lama, kebersihan cukup, kamar juga cukup. Mohon lebih ditingkatkan. Terima kasih."
REV-012402,Traveloka,Hotel Santika Cirebon,2025-12-06,Sebaiknya mempersiapkan kamar dengan connecting door buat family dengan harga sama
REV-012403,Traveloka,Hotel Santika Cirebon,2025-11-01,Lokasi dan kebersihan cukup terjaga
REV-012404,Traveloka,Hotel Santika Cirebon,2025-10-18,"Badabest lah pokoknya, staf sangat ramah dan helpful. Makanan enak on point."
REV-012405,Traveloka,Hotel Santika Cirebon,2025-10-18,"secara keseluruhan bagus, hanya sarapannya perlu dikoreksi lagi untuk rasanya...cukup puas menginap di hotel santika cirebon."
REV-012406,Traveloka,Hotel Santika Cirebon,2025-10-04,"Pelayanannya oke, kami datang larut malam.
Sarapannya oke, tapi rasanya perlu ditingkatkan."
REV-012407,Traveloka,Hotel Santika Cirebon,2025-09-27,fasilitas gym kurang terawat.
REV-012408,Traveloka,Hotel Santika Cirebon,2025-09-20,"Keren, akan nginep disini terus. Lokasi strategis"
REV-012409,Traveloka,Hotel Santika Cirebon,2025-09-13,Ada orang yang membantu membersihkan mobil 😀
REV-012410,Traveloka,Hotel Santika Cirebon,2025-08-16,"Menginap semalam untuk perjalanan singkat. Harga kamarnya memang agak pricey 864 sekian (termasuk pajak) untuk kamar deluxe room king). Butuh hotel yang dekat dengan stasiun, naik goride berangkat 5.26 subuh, 5.31 sudah sampai Stasiun Cirebon Kejaksaan. Hotelnya di dekat pusat kota, seperti mal CSB, Grage, bahkan stasiun. Saya menginap untuk 4 orang dewasa, sofanya bisa dipakai untuk tidur. Bantal 4, dan ada tambahan bantal panjang di lemari. Handuk 2 besar, 2 kecil. Bisa pinjam setrika. Ada kulkas, shower ada 2, air panas bangettt, AC dingin banget, wi-fi-nya per kamar jadi password-nya nama pemesannya. Kamarnya juga luas, bisa untuk meletakkan koper di lantai, dan ada tempat salat jamaah 2-3 orang dewasa. Makanannya, nambah per orang untuk sarapannya cuma Rp100.000 👍🏽 Jangan lupa makan kuitiau siram  Mungkin kapan-kapan bisa nambahin menu khas Cirebon, empal gentong atau nasi jamblang? Overall okeee nginep di Santika Cirebon"
REV-012411,Traveloka,Hotel Santika Cirebon,2025-08-16,"Hotel Santika Cirebon terkesan termakan usia, tetapi terjaga kebersihannya. Apabila dapat menjaga kualitas pelayanan-nya maka tamu dapat menikmati staycation-nya."
REV-012412,Traveloka,Hotel Santika Cirebon,2025-08-02,"Staff ramah, nyaman, dekat dengan tempat makanan di daerah Cirebon... Mantap"
REV-012413,Traveloka,Hotel Santika Cirebon,2025-08-02,"Senang sekali menginap di sini! Sarapannya banyak pilihan lokal dan semuanya super lezat. Tempat tidur dan bantalnya sangat nyaman, kamarnya sangat luas, stafnya sangat ramah dan membantu, dan lokasinya sangat strategis. Pasti akan menginap di sini lagi!"
REV-012414,Traveloka,Hotel Santika Cirebon,2025-07-26,"Strategis tempatnya, enak mau ke mana-mana dan dapat view yang bagus."
REV-012415,Traveloka,Hotel Santika Cirebon,2025-07-12,"semua oke, kecuali warna linennya yg tak lagi putih"
REV-012416,Traveloka,Hotel Santika Cirebon,2025-07-05,Sangat nyaman dan sangat dekat dengan pusat kota
REV-012417,Traveloka,Hotel Santika Cirebon,2025-06-28,"Saya suka letak hotel strategis, bisa jalan kaki ke Grage Mall, 5 menit ke stasiun kereta"
REV-012418,Traveloka,Hotel Santika Cirebon,2025-06-21,"Tidak ada komentar, semuanya baik-baik saja."
REV-012419,Traveloka,Hotel Santika Cirebon,2025-06-14,"Hotel lama, tetapi bersih dan terawat, semua staff baik dan sangat membantu, akses ke hotel menuju tempat wisata dan makanan sangat mudah."
REV-012420,Traveloka,Hotel Santika Cirebon,2025-05-31,"Oke semuanya, pelayanannya juga bagus semua."
REV-012421,Traveloka,Hotel Santika Cirebon,2025-05-31,staf hotel ramah semua dan pelayanannya bagus
REV-012422,Traveloka,Hotel Santika Cirebon,2025-05-31,"Hotel Santika memang pilihan tepat sebagai akomodasi saat melakukan perjalanan dinas. Lokasinya yang berada di tengah kota membuat perjalanan dari hotel ke lokasi tujuan sangat mudah dicapai, lebih lanjut ada pelayanan tambahan karena setiap pagi dicuci secara cuma-cuma sehingga mobil kami tetap bersih sehingga terlihat professional saat sampai di kantor."
REV-012423,Traveloka,Hotel Santika Cirebon,2025-05-24,mudah diakses dan bersih dan nyaman
REV-012424,Traveloka,Hotel Santika Cirebon,2025-05-24,staff hotel ramah dan pelayanan sangat baik n nyaman
REV-012425,Traveloka,Hotel Santika Cirebon,2025-05-17,"Bingung dengan AC di kamar, AC-nya central tapi ada 2 control pengendali. Yang 1 berupa remote biasa & yang 1-nya nempel di dinding. Entah kedua remote-nya yang kurang berfungsi, atau masalah di AC-nya sendiri yang ga dingin. Karena kami sudah lelah dengan aktivitas seharian, saat kembali ke kamar langsung istirahat, ga peduli lagi dengan kamar yang agak gerah."
REV-012426,Traveloka,Hotel Santika Cirebon,2025-05-10,hotel di pusat kota. nyaman dan bersih
REV-012427,Traveloka,Hotel Santika Cirebon,2025-05-03,hotelnya nyaman di pusat kota.
REV-012428,Traveloka,Hotel Santika Cirebon,2025-05-03,Lokasi cukup strategis dan dekat dengan pusat kota.
REV-012429,Traveloka,Hotel Santika Cirebon,2025-04-26,"Parkir luas, kamar luas dan nyaman, staf ramah dan responsif, sarapan enak dan variatif, betah deh."
REV-012430,Traveloka,Hotel Santika Cirebon,2025-04-26,Sudah 2x nyaman. Ramah semua. Makanan variatif enak. Renang juga aman.
REV-012431,Traveloka,Hotel Santika Cirebon,2025-04-19,Sangat nyaman menginap disni. Paling betah di kolam renang.
REV-012432,Traveloka,Hotel Santika Cirebon,2025-04-19,"Izin memberikan ulasan proses chek in sampai dengan jam 16.16 belum bisa masuk kamar yg seharusnya jam chek in jam 14.00 , kamar belum ready dengan alasan proses chekout pengunjung yg siang,  jika high season seperti ini harusnya hotel sudah bersiap dengan pelayanan, tapi ini sangat sangat merugikan, dengan posisi saya membawa bayi hingga merasa tidak nyaman , mohon bisa diperbaiki , terimakasih"
REV-012433,Traveloka,Hotel Santika Cirebon,2025-04-19,"Santika memang tidak pernah mengecewakan di mana pun. Executive room fasilitas-nya lengkap, cuma sayang karena mungkin sudah agak tua hotelnya jadi pintu kamar mandi, pintu depan agak susah dibuka. Overall ok 👍"
REV-012434,Traveloka,Hotel Santika Cirebon,2025-04-12,Comfort hanya rasa makanannya biasa aja
REV-012435,Traveloka,Hotel Santika Cirebon,2025-04-12,Santika Cirebon dapet upgrade bangunan dan isi (furniture) menjadi lebih simpel dan modern. Lainnya keren
REV-012436,Traveloka,Hotel Santika Cirebon,2025-03-01,Sudah baik agar dipertahankan
REV-012437,Traveloka,Hotel Santika Cirebon,2025-02-22,selalu nginap di sini karena kolam renang dan akses nya
REV-012438,Traveloka,Hotel Santika Cirebon,2025-02-22,"Kebersihan kamar dan area dalam hotel bagus, staff hotel ramah dan responsif atas permintaan bantuan"
REV-012439,Traveloka,Hotel Santika Cirebon,2025-02-15,"staf gardener sangat ramah dengan senyum yang lebar , membuat betah utk stay di hotel santika cirebon"
REV-012440,Traveloka,Hotel Santika Cirebon,2025-02-08,Cepat dan ramah. Mantap Santika
REV-012441,Traveloka,Hotel Santika Cirebon,2025-01-18,Staff hotel ramah sekali dan membuat tamu merasa rileks saat di lobi dan istirahat di kamar 🙏
REV-012442,Traveloka,Hotel Santika Cirebon,2025-01-18,"Makanan kurang variasi dan rasa biasa aja semua hambar, bubur ga ada ayam nya. Ayam goreng keras masakan anyep variasi membosankan. Handuk kamar mandi udah jelek banget, bed nya kurang nyaman dan bantal juga sudah terlalu lama kurang enak"
REV-012443,Traveloka,Hotel Santika Cirebon,2025-01-18,"Terima kasih banyak atas keramahtamahannya, saya mendapat kamar yang nyaman dengan pemandangan yang indah. Keluarga saya senang merayakan malam tahun baru di sini. Makanannya benar-benar enak, stafnya sangat ramah dan hangat. ♡"
REV-012444,Traveloka,Hotel Santika Cirebon,2025-01-11,"Hotel nyaman banget, walaupun bangunan agak tua tetapi kebersihan sangat terjaga. Yang bikin kaget pas mau keluar, eh mobil kok sudah bersih. Ternyata dicuci juga di sini mobil-mobil tamu. Keren."
REV-012445,Traveloka,Hotel Santika Cirebon,2025-01-11,"Hotel yang dapat diandalkan, dengan pengalaman panjang, Hotel Santika mengerti bagaimana hospitality yang sesungguhnya."
REV-012446,Traveloka,Hotel Santika Cirebon,2025-01-11,"Staff hotel sangat membantu, sayang waktu check-in terlambat karena ada perbaikan AC, kita suruh tunggu di kamar kita yang lain, untung pas komplain segera direspons, kamar di-upgrade ke deluxe, kamar nyaman dan bersih namun sprei, bed cover, handuk warnanya kusam sudah ga putih 🥲"
REV-012447,Traveloka,Hotel Santika Cirebon,2025-01-04,Pertahankan pelayanan yang berkualitas dan ramah anak.
REV-012448,Traveloka,Hotel Santika Cirebon,2024-12-21,Lokasi bagus bersih dekat kemana-mana
REV-012449,Traveloka,Hotel Santika Cirebon,2024-12-21,"Room-nya besar, kamar mandi bersih, breakfast-nya komplit dan enak, hotelnya bersih, dan lokasinya pinggir jalan dekat tengah kota. Recommended Hotel 👍"
REV-012450,Traveloka,Hotel Santika Cirebon,2024-12-07,"Dapat pelayanan yang bagus sama bu Melani dan dapat welcome drink, terima kasih"
REV-012451,Traveloka,Hotel Santika Cirebon,2024-11-02,"Perlu dicat ulang, dan perbaikan pintu-pintu dan kusen, karena sudah tua. Hotel besar dan nyaman, hanya perlu peremajaan."
REV-012452,Traveloka,Hotel Santika Cirebon,2024-10-19,satu-satunya masalah adalah nyamuk. tapi selain itu oke
REV-012453,Traveloka,Hotel Santika Cirebon,2024-10-19,"Parkir luas, ada yang cuci in mobil. Kamar baru di renov."
REV-012454,Traveloka,Hotel Santika Cirebon,2024-10-12,"Saya pesan untuk tamu, kesan dari tamu saya sangat nyaman, suasana ok, everything ok. Hanya persoalan kamar banyak nyamuk. Itu saja."
REV-012455,Traveloka,Hotel Santika Cirebon,2024-10-12,"Saya pesan untuk tamu saya, dan tamu saya hanya komplain untuk masalah nyamuk. Yang lainnya tidak ada komplain."
REV-012456,Traveloka,Hotel Santika Cirebon,2024-10-12,"Handuk bau apek, saluran wastafel dan kamar mandinya uda mampet. Lama banget airnya turun. Ada jamur dimana-mana, di kamar mandi, di horden."
REV-012457,Traveloka,Hotel Santika Cirebon,2024-10-12,Staff sangat ramah dan membantu. Fasilitas untuk kursi roda tersedia. Recommended.
REV-012458,Traveloka,Hotel Santika Cirebon,2024-10-12,"Hotel ini tempatnya strategis, mudah diakses dari dan ke hotel. Seluruh staf ramah, makanan enak & harganya pun sesuai. Datang untuk datang & datang lagi."
REV-012459,Traveloka,Hotel Santika Cirebon,2024-09-28,Staff hotel ramah. Early check-in. Late check-out. Kamar bersih. Parkir luas. Udara bersih.
REV-012460,Traveloka,Hotel Santika Cirebon,2024-09-28,"Kran shower sudah aus, jadi shower atas tidak bisa dipakai sehingga kami kesulitan untuk mandi bersama hehehehehe. Sprei dan sarung bantal ada beberapa noda dan rambut."
REV-012461,Traveloka,Hotel Santika Cirebon,2024-08-31,Parkir kuas. Kamar tidur lumayan. Makanan enak tapi variasinya tidak sebanyak dulu. Di kamar sudah tidak tersedia hair dyer.
REV-012462,Traveloka,Hotel Santika Cirebon,2024-08-17,"Check in & check out cepat, staff² ramah, terima kasih Bapak. Rusmanto staff resto yang perhatian serasa dilayani ayah. Alat² fitness sayang nya banyak yang rusak tp ruangannya nyaman bersih luas. Kamar bersih wangi enak ga tercium bau rokok karena saya alergi pasti terasa kalo masih kotor"
REV-012463,Traveloka,Hotel Santika Cirebon,2024-08-17,Staf Hotel Santika Cirebon sangat ramah dan informatif 👍😊.
REV-012464,Traveloka,Hotel Santika Cirebon,2024-08-10,"Staf ramah, cuma kenapa mobil saya aja yang tidak dicuci. Resto untuk sarapan crowded dan pelayannya tidak sigap. Banyak sekali piring kotor didiamkan."
REV-012465,Traveloka,Hotel Santika Cirebon,2024-08-03,"Lokasi hotel sangat tenang untuk istirahat, wifi bagus, kolam cukup luas untuk berenang, makanan sarapannya juga enak, lokasi juga dekat dengan kota."
REV-012466,Traveloka,Hotel Santika Cirebon,2024-08-03,"Hotel nya di tengah kota memudahkan akses kalau mau kemana-mana, dan bener loh hotel ini menyediakan fasilitas cuci mobil tiap pagi, staf nya ramah walaupun bangun hotel tua, yang paling homy dan nyaman kolam renang nya rindang dan airnya anget ga dingin, anak-anak suka berenang di sini yang nungguin juga nyaman duduk di pinggir kolam karena suasana kolam senyaman itu, mungkin yang kurang hanya kebersihan kulkas di dalem kamar ya walaupun kulkas tua tolong di bersihkan dan diperhatikan, kulkas nya agak kurang dingin dan pas dibuka ada hawa kulkas nya yang kurang nyaman, selain itu hotel santika ini bisa jadi pilihan untuk staycation."
REV-012467,Traveloka,Hotel Santika Cirebon,2024-07-27,"Hotel nyaman, sarapan cukup enak."
REV-012468,Traveloka,Hotel Santika Cirebon,2024-07-27,"Saya menginap di hotel ini selama 2 hari dan mendapatkan pelayanan jemputan dari Stasiun Cirebon sampai Hotel HS. Staff-nya sangat ramah sekali, hotel ter-rekomendasi di Cirebon. Thank you Santika and see you"
REV-012469,Traveloka,Hotel Santika Cirebon,2024-07-13,Makanan enak. Tempat tenang dan nyaman.
REV-012470,Traveloka,Hotel Santika Cirebon,2024-07-13,"Bell boynya kayak bos, ada tamu semua pada cuek aja. Toilet lobby kotor."
REV-012471,Traveloka,Hotel Santika Cirebon,2024-06-29,"Staff yang ramah, lokasi hotel di pusat kota, kamar yang bersih, menu breakfast yang enak ditambah ciri khas Santika adanya minuman herbal yang bisa kita racik sendiri."
REV-012472,Traveloka,Hotel Santika Cirebon,2024-06-29,"Staff yang ramah, lokasi di pusat kota, menu breakfast enak & selalu ada minuman herbal yang dapat kita racik sendiri"
REV-012473,Traveloka,Hotel Santika Cirebon,2024-06-29,"Menginap satu malam di Hotel Santika Cirebon sangat menyenangkan. Untuk kamar bersih, untuk sarapan the best, banyak pilihan."
REV-012474,Traveloka,Hotel Santika Cirebon,2024-06-15,Lingkungan hotel nyaman.
REV-012475,Traveloka,Hotel Santika Cirebon,2024-06-15,"Hotel tua yang sangat terawat... sudah hampir 15 tahun semenjak terakhir kali saya menginap di sana, tetapi hotel ini masih membuat saya merasa nyaman dan menikmati masa menginap di sana... ramah keluarga dengan kolam renang yang luas dan air hangat... 🥰."
REV-012476,Traveloka,Hotel Santika Cirebon,2024-06-08,"Kamarnya luas, bersih dan menu sarapan bervariasi."
REV-012477,Traveloka,Hotel Santika Cirebon,2024-05-25,Tingkatkan terus pelayanan nya.
REV-012478,Traveloka,Hotel Santika Cirebon,2024-05-18,"Pertama kali masuk kamar langsung denger musik yang vibe-nya berasa heritage gitu. Malamnya dapat surprise luar biasa dari staff management hotel, bikin terharuu karena memang pas ultah pengen banget ke Santika Cirebon. Keren sii ini pelayanan-nya, kamar bersih, AC dingin, air panas terasa sekali, lancar semuanya. Kesannya the best, semua staff ramah bahkan pas check out masih nanya apakah ada yang membuat tidak nyaman, gila efforts banget buat yang menginap di sini bakalan balik lagi sii ini mah. Love Santika Cirebon, next time semoga bisa merayakan kembali moment bahagia di sini 🥰"
REV-012479,Traveloka,Hotel Santika Cirebon,2024-05-18,Recommended banget untuk yang mau jalan-jalan ke Cirebon.
REV-012480,Traveloka,Hotel Santika Cirebon,2024-05-11,"Mantabs mobil dibersihkan., jika transit di Cirebon akan kesini lagi😘✌️"
REV-012481,Traveloka,Hotel Santika Cirebon,2024-04-27,"Hotel nyaman dan rindang, kamar & kolam renang besar. Tiap pagi mobil dicuci, gratis."
REV-012482,Traveloka,Hotel Santika Cirebon,2024-04-27,Bintang 3 yang nyaman. Suasana klasik tapi tetap terawat dan bersih. Terima kasih Santika Cirebon
REV-012483,Traveloka,Hotel Santika Cirebon,2024-04-20,"Sangat menikmati bermalam di sini, apalagi bisa ngajak anak-anak berenang"
REV-012484,Traveloka,Hotel Santika Cirebon,2024-04-13,"Hotel TUA yang Kurang diRAWAT, Debu menempel disudut ranjang, meja, lemari & ada nyamuk bikin gak nyenyak tidur."
REV-012485,Traveloka,Hotel Santika Cirebon,2024-03-23,Tempatnya bagus dan menyenangkan.
REV-012486,Traveloka,Hotel Santika Cirebon,2024-03-16,Lokasi straegis dan cocok untuk menginap aktivitas bisnis dan keluarga.
REV-012487,Traveloka,Hotel Santika Cirebon,2024-03-16,"Sejauh ini hotel Santika di mana pun memang the best pelayananannya yaa. Makanan juga selalu enakk, tapi untuk kebersihan masih dirasa kurang, saya pesan 2 kamar, kamar yang saya tempati ga ada masalah, tapi kamar yang anak saya tempati justru handuknya kotor tidak bisa dipakai bahkan ada yang sobek, gelas pun kuning dalamnya tidak bisa digunakan apalagi itu untuk minum yaa, next tolong diperbaiki untuk kebersihannya yaa, padahal pelayannya sudah ok, cepat tanggap kalo ada komplain langsung dari kamar tamu, next sich masih mau untuk menginap di Santika karena staf-nya ramah-ramah 🫰"
REV-012488,Traveloka,Hotel Santika Cirebon,2024-03-09,"Selalu menyenangkan menginap di Santika Hotel. Hanya saja pas saya menginap (cek-in 24 Februari, check-out 25 Februari), kamar 320 pesawat telpon di kamar hotelnya mati."
REV-012489,Traveloka,Hotel Santika Cirebon,2024-03-09,Makanan yang disajikan beragam dan rasanya enak.
REV-012490,Traveloka,Hotel Santika Cirebon,2024-02-17,"Kamarnya bersih, enak buat staycation."
REV-012491,Traveloka,Hotel Santika Cirebon,2024-02-10,"Hotel lama tapi kebersihan terjaga, petugas ramah-ramah, menu sarapan-nya bervariasi."
REV-012492,Traveloka,Hotel Santika Cirebon,2024-02-10,"Kamar bersih, menu sarapan oke, staff ramah."
REV-012493,Traveloka,Hotel Santika Cirebon,2024-01-27,"Mantap lah, hotel Santika di mana-mana enggak pernah mengecewakan, sudah standar layanan-nya, keep up the good work team!"
REV-012494,Traveloka,Hotel Santika Cirebon,2024-01-27,"Sudah beberapa kali liburan di hotel ini dan selalu puas, dari pelayanan staff yang ramah, room service-nya. Kamar yang cozy, dingin, bath room-nya bersih, pool-nya anak-anak suka, fitness-nya baik hanya mungkin di tambah atau perbaiki alat yang rusak. Staff yang bertugas juga sering tidak ada, baik di pool atau fitness. Makanannya enak, lebih baik lagi ditambah menu untuk anak. Overall rekomen banget dan next liburan akan stay lagi."
REV-012495,Traveloka,Hotel Santika Cirebon,2024-01-20,Pelayanannya bagus sekali. Saya suka stafnya. Saya suka kamarnya. Saya suka makanannya.
REV-012496,Traveloka,Hotel Santika Cirebon,2024-01-13,"Hotel lama terawat, okelah dengan harga segitu udah dapet sarapan."
REV-012497,Traveloka,Hotel Santika Cirebon,2024-01-13,"Kamar nyaman. Cuma sayang furniture-nya perlu diremajakan. Sayang TV masih belum smart TV. Kamar mandi bersih, nyaman, AC dingin. Kulkas sempat nggak berfungsi tapi teknisinya gercep buat kasih solusi. Kamar mandi di dalam kamar sangat bersih dan nyaman. Kalau bisa pilih kamar jangan yang dekat gedung pertemuan, bising suara outdoor AC-nya. Nginap 3 malam sewa 2 kamar. Terima kasih pesanan saya di-upgrade 1 kamar. Terima kasih juga saya dan keluarga dapat menu breakfast spesial ""Empal Gentong"". Tiap pagi mobil selalu bersih, ada petugas yang nyuci mobil. Kolam renang terawat dan nyaman dipakai. Saran agar toilet umum di lantai 1 dan toilet di dekat ruang gym agar segera diremajakan. Sangat tidak nyaman dipakai. Waktu breakfast atau malam perlu ada live music biar suasana hotel lebih meriah dan hidup. Semoga next bisa bermalam lagi di hotel ini. 3 malam menginap di hotel ini suasananya sangat nyaman dan berkesan."
REV-012498,Traveloka,Hotel Santika Cirebon,2024-01-06,"Hotel lama tp bersihh, staff nya ramah-ramah banget, kolam renang nya besar, makanan enak, lokasi strategis, keluarga saya suka. Next kalo ke cirebon bakalan ke sini lagi. Oiya mobil qta juga di cuciin loh. Keren."
REV-012499,Traveloka,Hotel Santika Cirebon,2024-01-06,"Bangunan tua tapi masih terawat dengan baik, sarapannya enak. Hanya saja agak menyeramkan saat memasuki ruang bilas kolam renang karena sunyi dan terletak di sudut 😂."
REV-012500,Traveloka,Hotel Santika Cirebon,2023-12-16,"Layanan oke, kamar bagus dan bersih."
REV-012501,Traveloka,Hotel Santika Cirebon,2023-11-11,"Menginap di Hotel Santika Cirebon sangat menyenangkan! Petugas amat ramah, kamar bagus dan luas, kolam renang pun luas. Hotel ini sangat saya rekomendasikan!"
REV-012502,Traveloka,Hotel Santika Cirebon,2023-11-11,"Akomodasi sesuai dengan deskripsi, cocok untuk staycation bersama keluarga, lokasi juga strategis. Sajian makanan serta pilihan makanan sarapannya juga beragam. Serta terdapat juga free pengantaran ke stasiun. Pilihan yang oke jika menginap di sini saat mengunjungi kota Cirebon."
REV-012503,Traveloka,Hotel Santika Cirebon,2023-11-11,"Hotelnya nyaman, pelayanannya bagus, staff ramah."
REV-012504,Traveloka,Hotel Santika Cirebon,2023-10-28,"Tgl 14 Oktober, Cek in malam hari Receptionist malam hari sangat ramah. Kamar bersih, kamar mandi bersih, hanya malam hari kedengeran suara berisik salah satunya suara outdoor ac. Sarapan ada keasinan pada sate kentang yang di menu nasi jamblang, ya g lain ok. Yang biikin kecewa radalah pada saat cek out jam 8 pagi receptiion tgl 15 Oktober Mbak Mbak sangat jutek dan cuek, tidak. Pantas kalau di posisi reception."
REV-012505,Traveloka,Hotel Santika Cirebon,2023-10-14,"Tempat yang bagus untuk menginap di pusat kota, kamar yang bagus dan cukup besar, toilet bersih, kolam renang besar dan hangat, dan pelayanan yang baik."
REV-012506,Traveloka,Hotel Santika Cirebon,2023-09-30,"Ruangan nyaman, hanya sayang ketenangan kami terganggu karena berisik anak-anak dari kamar sebelah, kebetulan kami mendapat kamar ada connecting door nya."
REV-012507,Traveloka,Hotel Santika Cirebon,2023-09-16,"Hotel yang pelayanannya bagus pol, aku nginep di 29 Agustus. Jam 12 malam minta mukena dibawa jam itu juga. Luar biasa baik. Minta lagi kantong laundry, bawanya menit itu juga. Super. Aku ke Cirebon nginep lagi insyaAllah di situ. Kolam renangnya seru."
REV-012508,Traveloka,Hotel Santika Cirebon,2023-09-02,"Yang disuka dari hotel ini kolam renang nya besar asri karena banyak pohon palm, anak ku nyaman banget berenang berjam-jam, kekurangan nya kasur sangat kecil, terus yang disuka lagi mobil pagi-pagi dicuci, suami ku suka banget sampe suruh tulis review yang bagus karena dicuciin mobil nya."
REV-012509,Traveloka,Hotel Santika Cirebon,2023-09-02,"Sekeluarga puas menginap di sini, makanannya juga enak-enak. Yang paling happy anak-anak karena kolam renangnya besar dan airnya bersih."
REV-012510,Traveloka,Hotel Santika Cirebon,2023-08-19,Menyenangkan dan berkesan pelayanannya baik.
REV-012511,Traveloka,Hotel Santika Cirebon,2023-08-12,"Kamarnya bersih, seprei dan handuk wangi, pegawai ramah dan sopan. Lokasi strategis, kolam renangnya bersih. Menu sarapan bervariasi meski rasanya biasa saja."
REV-012512,Traveloka,Hotel Santika Cirebon,2023-08-05,"Hotel yang sangat nyaman, setiap liburan kalo ada group Santika, pastinya kita nginap di sana ksrena sudah punya standar pelayanan yang baik."
REV-012513,Traveloka,Hotel Santika Cirebon,2023-07-22,"Hotel sudah tua perlu renovasi, lokasi strategis, parkir luas, kolam rebang lumayan."
REV-012514,Traveloka,Hotel Santika Cirebon,2023-07-15,"Kamarnya luas, tenang, bersih, terang dan nyaman. Kamar mandi bersih dengan air shower yang kencang dan panas membuat mandi sangat nyaman. Area parkir luas. Kolam renang cukup besar dengan lintasan cukup panjang."
REV-012515,Traveloka,Hotel Santika Cirebon,2023-07-08,"Hotelnya bagus, kamarnya bersih dan luas, makanan enak, dapat fasilitas cuci mobil gratis, next kalau liburan ke sini lagi."
REV-012516,Traveloka,Hotel Santika Cirebon,2023-07-01,"Hotelnya nyaman, petugas nya juga ramah, sarapan banyak variatif. Hotel bintang 3 rasa bintang 4."
REV-012517,Traveloka,Hotel Santika Cirebon,2023-06-17,Selalu puas banget kalo ke santika.
